Time,generation(kWh),power(W),Irradiance (W/m2),Area
7/9/2022 14:00,2.764,2764.0,165.7826667,153.109584
7/9/2022 15:00,2.829,2829.0,131.3856667,153.109584
7/9/2022 16:00,2.242,2242.0,87.29148333,153.109584
7/9/2022 17:00,1.314,1314.0,55.5383,153.109584
7/9/2022 18:00,0.621,621.0,24.39131667,153.109584
7/9/2022 19:00,0.001,1.0,22.44916667,153.109584
7/9/2022 20:00,0.0,0.0,22.71965,153.109584
7/9/2022 21:00,0.0,0.0,23.23863333,153.109584
7/9/2022 22:00,0.0,0.0,23.33571667,153.109584
7/9/2022 23:00,0.0,0.0,23.59508333,153.109584
8/9/2022 0:00,0.0,0.0,23.80293333,153.109584
8/9/2022 1:00,0.0,0.0,24.07888333,153.109584
8/9/2022 2:00,0.0,0.0,24.2255,153.109584
8/9/2022 3:00,0.0,0.0,24.31916667,153.109584
8/9/2022 4:00,0.0,0.0,24.42231667,153.109584
8/9/2022 5:00,0.0,0.0,24.47043333,153.109584
8/9/2022 6:00,0.0,0.0,59.36963333,153.109584
8/9/2022 7:00,0.347,347.0,205.6395,153.109584
8/9/2022 8:00,1.695,1695.0,403.7506667,153.109584
8/9/2022 9:00,5.506,5506.0,561.5408333,153.109584
8/9/2022 10:00,9.298,9298.0,672.492,153.109584
8/9/2022 11:00,13.143,13143.0,728.5183333,153.109584
8/9/2022 12:00,15.15,15150.0,705.7765,153.109584
8/9/2022 13:00,15.638,15638.0,680.4181667,153.109584
8/9/2022 14:00,12.54,12540.0,612.9673333,153.109584
8/9/2022 15:00,10.418,10418.0,470.5733333,153.109584
8/9/2022 16:00,7.347,7347.0,216.8198333,153.109584
8/9/2022 17:00,4.134,4134.0,51.21763333,153.109584
8/9/2022 18:00,0.837,837.0,14.5817,153.109584
8/9/2022 19:00,0.024,24.0,12.10276667,153.109584
8/9/2022 20:00,0.0,0.0,13.26726667,153.109584
8/9/2022 21:00,0.0,0.0,14.3395,153.109584
8/9/2022 22:00,0.0,0.0,15.45056667,153.109584
8/9/2022 23:00,0.0,0.0,17.34031667,153.109584
9/9/2022 0:00,0.0,0.0,19.45995,153.109584
9/9/2022 1:00,0.0,0.0,20.72846667,153.109584
9/9/2022 2:00,0.0,0.0,21.99141667,153.109584
9/9/2022 3:00,0.0,0.0,23.06845,153.109584
9/9/2022 4:00,0.0,0.0,23.06151667,153.109584
9/9/2022 5:00,0.0,0.0,23.62443333,153.109584
9/9/2022 6:00,0.0,0.0,51.91603333,153.109584
9/9/2022 7:00,0.382,382.0,210.0794167,153.109584
9/9/2022 8:00,1.718,1718.0,405.6336667,153.109584
9/9/2022 9:00,5.613,5613.0,559.3573333,153.109584
9/9/2022 10:00,9.315,9315.0,672.8756667,153.109584
9/9/2022 11:00,13.233,13233.0,736.3485,153.109584
9/9/2022 12:00,15.162,15162.0,744.1653333,153.109584
9/9/2022 13:00,15.428,15428.0,701.4668333,153.109584
9/9/2022 14:00,13.161,13161.0,607.9178333,153.109584
9/9/2022 15:00,10.223,10223.0,470.1803333,153.109584
9/9/2022 16:00,7.452,7452.0,280.1775,153.109584
9/9/2022 17:00,4.073,4073.0,109.5291333,153.109584
9/9/2022 18:00,1.554,1554.0,15.72447167,153.109584
9/9/2022 19:00,0.088,88.0,9.923155,153.109584
9/9/2022 20:00,0.0,0.0,11.44795,153.109584
9/9/2022 21:00,0.0,0.0,13.42261667,153.109584
9/9/2022 22:00,0.0,0.0,14.88571667,153.109584
9/9/2022 23:00,0.0,0.0,15.78476667,153.109584
10/9/2022 0:00,0.0,0.0,15.81445,153.109584
10/9/2022 1:00,0.0,0.0,16.66255,153.109584
10/9/2022 2:00,0.0,0.0,17.33716667,153.109584
10/9/2022 3:00,0.0,0.0,18.35428333,153.109584
10/9/2022 4:00,0.0,0.0,18.9491,153.109584
10/9/2022 5:00,0.0,0.0,19.55058333,153.109584
10/9/2022 6:00,0.0,0.0,38.95545,153.109584
10/9/2022 7:00,0.191,191.0,153.5398833,153.109584
10/9/2022 8:00,2.384,2384.0,278.8301667,153.109584
10/9/2022 9:00,4.81,4810.0,222.6686667,153.109584
10/9/2022 10:00,4.105,4105.0,594.0833333,153.109584
10/9/2022 11:00,11.213,11213.0,705.952,153.109584
10/9/2022 12:00,14.102,14102.0,718.5321667,153.109584
10/9/2022 13:00,14.376,14376.0,669.3545,153.109584
10/9/2022 14:00,12.664,12664.0,558.3185,153.109584
10/9/2022 15:00,9.854,9854.0,243.2273333,153.109584
10/9/2022 16:00,4.953,4953.0,116.21415,153.109584
10/9/2022 17:00,2.43,2430.0,58.97748333,153.109584
10/9/2022 18:00,0.936,936.0,18.6724,153.109584
10/9/2022 19:00,0.02,20.0,15.86816667,153.109584
10/9/2022 20:00,0.0,0.0,16.7573,153.109584
10/9/2022 21:00,0.0,0.0,17.77235,153.109584
10/9/2022 22:00,0.0,0.0,18.17328333,153.109584
10/9/2022 23:00,0.0,0.0,18.41616667,153.109584
11/9/2022 0:00,0.0,0.0,19.1244,153.109584
11/9/2022 1:00,0.0,0.0,19.48528333,153.109584
11/9/2022 2:00,0.0,0.0,20.3899,153.109584
11/9/2022 3:00,0.0,0.0,20.43545,153.109584
11/9/2022 4:00,0.0,0.0,20.44121667,153.109584
11/9/2022 5:00,0.0,0.0,21.17633333,153.109584
11/9/2022 6:00,0.0,0.0,40.7654,153.109584
11/9/2022 7:00,0.219,219.0,140.7224167,153.109584
11/9/2022 8:00,1.999,1999.0,264.1993333,153.109584
11/9/2022 9:00,4.357,4357.0,423.3266667,153.109584
11/9/2022 10:00,7.565,7565.0,483.9428333,153.109584
11/9/2022 11:00,9.509,9509.0,491.6985,153.109584
11/9/2022 12:00,9.006,9006.0,566.984,153.109584
11/9/2022 13:00,10.521,10521.0,587.047,153.109584
11/9/2022 14:00,10.493,10493.0,389.6835,153.109584
11/9/2022 15:00,6.591,6591.0,292.8456667,153.109584
11/9/2022 16:00,4.706,4706.0,290.9358333,153.109584
11/9/2022 17:00,4.77,4770.0,84.92021667,153.109584
11/9/2022 18:00,1.186,1186.0,21.56775,153.109584
11/9/2022 19:00,0.013,13.0,18.65105,153.109584
11/9/2022 20:00,0.0,0.0,19.4741,153.109584
11/9/2022 21:00,0.0,0.0,20.27926667,153.109584
11/9/2022 22:00,0.0,0.0,20.89138333,153.109584
11/9/2022 23:00,0.0,0.0,21.3213,153.109584
12/9/2022 0:00,0.0,0.0,21.5606,153.109584
12/9/2022 1:00,0.0,0.0,21.90763333,153.109584
12/9/2022 2:00,0.0,0.0,22.13618333,153.109584
12/9/2022 3:00,0.0,0.0,22.52076667,153.109584
12/9/2022 4:00,0.0,0.0,22.71245,153.109584
12/9/2022 5:00,0.0,0.0,24.75488333,153.109584
12/9/2022 6:00,0.0,0.0,50.81316667,153.109584
12/9/2022 7:00,0.205,205.0,192.2883333,153.109584
12/9/2022 8:00,1.813,1813.0,376.6595,153.109584
12/9/2022 9:00,5.231,5231.0,541.1131667,153.109584
12/9/2022 10:00,8.898,8898.0,660.5695,153.109584
12/9/2022 11:00,12.616,12616.0,718.9615,153.109584
12/9/2022 12:00,14.354,14354.0,727.7036667,153.109584
12/9/2022 13:00,14.326,14326.0,673.3013333,153.109584
12/9/2022 14:00,12.247,12247.0,494.0838333,153.109584
12/9/2022 15:00,8.546,8546.0,392.044,153.109584
12/9/2022 16:00,6.197,6197.0,226.7925,153.109584
12/9/2022 17:00,3.432,3432.0,86.37841667,153.109584
12/9/2022 18:00,1.213,1213.0,15.79067833,153.109584
12/9/2022 19:00,0.063,63.0,10.51538333,153.109584
12/9/2022 20:00,0.0,0.0,11.26116667,153.109584
12/9/2022 21:00,0.0,0.0,12.9967,153.109584
12/9/2022 22:00,0.0,0.0,15.49091667,153.109584
12/9/2022 23:00,0.0,0.0,16.79068333,153.109584
13/9/2022 0:00,0.0,0.0,17.93031667,153.109584
13/9/2022 1:00,0.0,0.0,17.84955,153.109584
13/9/2022 2:00,0.0,0.0,18.73365,153.109584
13/9/2022 3:00,0.0,0.0,21.03368333,153.109584
13/9/2022 4:00,0.0,0.0,22.35316667,153.109584
13/9/2022 5:00,0.0,0.0,23.07545,153.109584
13/9/2022 6:00,0.0,0.0,51.26111667,153.109584
13/9/2022 7:00,0.212,212.0,188.6116667,153.109584
13/9/2022 8:00,1.812,1812.0,370.207,153.109584
13/9/2022 9:00,5.227,5227.0,529.7441667,153.109584
13/9/2022 10:00,8.833,8833.0,648.1355,153.109584
13/9/2022 11:00,12.567,12567.0,712.2861667,153.109584
13/9/2022 12:00,14.407,14407.0,723.9461667,153.109584
13/9/2022 13:00,14.653,14653.0,683.4053333,153.109584
13/9/2022 14:00,12.45,12450.0,588.7715,153.109584
13/9/2022 15:00,9.579,9579.0,430.6658333,153.109584
13/9/2022 16:00,6.503,6503.0,262.37,153.109584
13/9/2022 17:00,3.622,3622.0,103.2778833,153.109584
13/9/2022 18:00,1.289,1289.0,14.23224333,153.109584
13/9/2022 19:00,0.065,65.0,8.756208333,153.109584
13/9/2022 20:00,0.0,0.0,9.826153333,153.109584
13/9/2022 21:00,0.0,0.0,11.05906833,153.109584
13/9/2022 22:00,0.0,0.0,13.51866667,153.109584
13/9/2022 23:00,0.0,0.0,15.50918333,153.109584
14/9/2022 0:00,0.0,0.0,17.73955,153.109584
14/9/2022 1:00,0.0,0.0,18.46541667,153.109584
14/9/2022 2:00,0.0,0.0,18.97478333,153.109584
14/9/2022 3:00,0.0,0.0,19.69135,153.109584
14/9/2022 4:00,0.0,0.0,20.98921667,153.109584
14/9/2022 5:00,0.0,0.0,22.15148333,153.109584
14/9/2022 6:00,0.0,0.0,44.6497,153.109584
14/9/2022 7:00,0.21,210.0,158.4453833,153.109584
14/9/2022 8:00,1.917,1917.0,337.3116667,153.109584
14/9/2022 9:00,5.106,5106.0,457.9896667,153.109584
14/9/2022 10:00,8.394,8394.0,644.343,153.109584
14/9/2022 11:00,12.573,12573.0,727.4763333,153.109584
14/9/2022 12:00,14.599,14599.0,733.19,153.109584
14/9/2022 13:00,14.632,14632.0,697.681,153.109584
14/9/2022 14:00,12.62,12620.0,609.5643333,153.109584
14/9/2022 15:00,9.853,9853.0,458.5856667,153.109584
14/9/2022 16:00,6.701,6701.0,282.7926667,153.109584
14/9/2022 17:00,3.751,3751.0,102.2576667,153.109584
14/9/2022 18:00,1.226,1226.0,14.720245,153.109584
14/9/2022 19:00,0.061,61.0,9.344481667,153.109584
14/9/2022 20:00,0.0,0.0,10.513855,153.109584
14/9/2022 21:00,0.0,0.0,11.91766667,153.109584
14/9/2022 22:00,0.0,0.0,13.43776667,153.109584
14/9/2022 23:00,0.0,0.0,15.90853333,153.109584
15/9/2022 0:00,0.0,0.0,16.19881667,153.109584
15/9/2022 1:00,0.0,0.0,16.41968333,153.109584
15/9/2022 2:00,0.0,0.0,18.53625,153.109584
15/9/2022 3:00,0.0,0.0,18.66158333,153.109584
15/9/2022 4:00,0.0,0.0,18.95786667,153.109584
15/9/2022 5:00,0.0,0.0,19.76908333,153.109584
15/9/2022 6:00,0.0,0.0,49.57035,153.109584
15/9/2022 7:00,0.192,192.0,195.4413333,153.109584
15/9/2022 8:00,1.746,1746.0,384.604,153.109584
15/9/2022 9:00,5.325,5325.0,548.4313333,153.109584
15/9/2022 10:00,9.024,9024.0,661.398,153.109584
15/9/2022 11:00,12.774,12774.0,719.577,153.109584
15/9/2022 12:00,14.617,14617.0,732.486,153.109584
15/9/2022 13:00,14.688,14688.0,624.0655,153.109584
15/9/2022 14:00,12.171,12171.0,457.1565,153.109584
15/9/2022 15:00,7.668,7668.0,363.0731667,153.109584
15/9/2022 16:00,5.855,5855.0,235.5225,153.109584
15/9/2022 17:00,3.544,3544.0,89.79215,153.109584
15/9/2022 18:00,1.306,1306.0,14.233635,153.109584
15/9/2022 19:00,0.059,59.0,10.16900667,153.109584
15/9/2022 20:00,0.0,0.0,11.51123333,153.109584
15/9/2022 21:00,0.0,0.0,12.71953333,153.109584
15/9/2022 22:00,0.0,0.0,14.45316667,153.109584
15/9/2022 23:00,0.0,0.0,15.69058333,153.109584
16/9/2022 0:00,0.0,0.0,17.48515,153.109584
16/9/2022 1:00,0.0,0.0,19.84015,153.109584
16/9/2022 2:00,0.0,0.0,20.13053333,153.109584
16/9/2022 3:00,0.0,0.0,20.85526667,153.109584
16/9/2022 4:00,0.0,0.0,21.3995,153.109584
16/9/2022 5:00,0.0,0.0,21.50988333,153.109584
16/9/2022 6:00,0.0,0.0,53.38975,153.109584
16/9/2022 7:00,0.423,423.0,184.1423333,153.109584
16/9/2022 8:00,1.871,1871.0,399.5908333,153.109584
16/9/2022 9:00,6.069,6069.0,499.3021667,153.109584
16/9/2022 10:00,8.236,8236.0,604.8886667,153.109584
16/9/2022 11:00,11.303,11303.0,721.2621667,153.109584
16/9/2022 12:00,14.012,14012.0,545.4426667,153.109584
16/9/2022 13:00,10.678,10678.0,332.4598333,153.109584
16/9/2022 14:00,6.784,6784.0,251.7735167,153.109584
16/9/2022 15:00,4.547,4547.0,254.8041667,153.109584
16/9/2022 16:00,4.612,4612.0,125.5851667,153.109584
16/9/2022 17:00,2.109,2109.0,67.11766667,153.109584
16/9/2022 18:00,0.958,958.0,20.12511667,153.109584
16/9/2022 19:00,0.054,54.0,15.73721667,153.109584
16/9/2022 20:00,0.0,0.0,16.68078333,153.109584
16/9/2022 21:00,0.0,0.0,17.55273333,153.109584
16/9/2022 22:00,0.0,0.0,18.5463,153.109584
16/9/2022 23:00,0.0,0.0,20.33883333,153.109584
17/9/2022 0:00,0.0,0.0,20.18263333,153.109584
17/9/2022 1:00,0.0,0.0,20.3037,153.109584
17/9/2022 2:00,0.0,0.0,20.75638333,153.109584
17/9/2022 3:00,0.0,0.0,22.7458,153.109584
17/9/2022 4:00,0.0,0.0,24.0454,153.109584
17/9/2022 5:00,0.0,0.0,26.05661667,153.109584
17/9/2022 6:00,0.0,0.0,47.58498333,153.109584
17/9/2022 7:00,0.197,197.0,175.9558,153.109584
17/9/2022 8:00,1.853,1853.0,353.5585,153.109584
17/9/2022 9:00,4.997,4997.0,506.6536667,153.109584
17/9/2022 10:00,8.321,8321.0,629.2278333,153.109584
17/9/2022 11:00,11.734,11734.0,712.3105,153.109584
17/9/2022 12:00,14.075,14075.0,625.3186667,153.109584
17/9/2022 13:00,12.089,12089.0,389.9295,153.109584
