# Station : HKUST Super Site (New location) 
# Rainfall
# Date (H.K. Time) : 2022/09/01 - 2023/08/31
Time,Rainfall(mm),Total(mm),Source
2022-11-30 16:00:00,0.000000,354.330000,A_USTAWS
2022-11-30 17:00:00,0.000000,354.330000,A_USTAWS
2022-11-30 18:00:00,0.000000,354.330000,A_USTAWS
2022-11-30 19:00:00,0.000000,354.330000,A_USTAWS
2022-11-30 20:00:00,0.000000,354.330000,A_USTAWS
2022-11-30 21:00:00,0.000000,354.330000,A_USTAWS
2022-11-30 22:00:00,0.000000,354.330000,A_USTAWS
2022-11-30 23:00:00,0.000000,354.330000,A_USTAWS
2022-12-01 00:00:00,0.000000,354.330000,A_USTAWS
2022-12-01 01:00:00,0.000000,354.330000,A_USTAWS
2022-12-01 02:00:00,0.000000,354.330000,A_USTAWS
2022-12-01 03:00:00,0.000000,354.330000,A_USTAWS
2022-12-01 04:00:00,0.000000,354.330000,A_USTAWS
2022-12-01 05:00:00,0.000000,354.330000,A_USTAWS
2022-12-01 06:00:00,0.000000,354.330000,A_USTAWS
2022-12-01 07:00:00,0.000000,354.330000,A_USTAWS
2022-12-01 08:00:00,0.000000,354.330000,A_USTAWS
2022-12-01 09:00:00,0.000000,354.330000,A_USTAWS
2022-12-01 10:00:00,0.000000,354.330000,A_USTAWS
2022-12-01 11:00:00,0.000000,354.330000,A_USTAWS
2022-12-01 12:00:00,0.000000,354.330000,A_USTAWS
2022-12-01 13:00:00,0.000000,354.330000,A_USTAWS
2022-12-01 14:00:00,0.000000,354.330000,A_USTAWS
2022-12-01 15:00:00,0.000000,354.330000,A_USTAWS
2022-12-01 16:00:00,0.000000,354.330000,A_USTAWS
2022-12-01 17:00:00,0.000000,354.330000,A_USTAWS
2022-12-01 18:00:00,0.000000,354.330000,A_USTAWS
2022-12-01 19:00:00,0.000000,354.330000,A_USTAWS
2022-12-01 20:00:00,0.000000,354.330000,A_USTAWS
2022-12-01 21:00:00,0.000000,354.330000,A_USTAWS
2022-12-01 22:00:00,0.000000,354.330000,A_USTAWS
2022-12-01 23:00:00,0.000000,354.330000,A_USTAWS
2022-12-02 00:00:00,0.000000,354.330000,A_USTAWS
2022-12-02 01:00:00,0.000000,354.330000,A_USTAWS
2022-12-02 02:00:00,0.000000,354.330000,A_USTAWS
2022-12-02 03:00:00,0.000000,354.330000,A_USTAWS
2022-12-02 04:00:00,0.000000,354.330000,A_USTAWS
2022-12-02 05:00:00,0.000000,354.330000,A_USTAWS
2022-12-02 06:00:00,0.000000,354.330000,A_USTAWS
2022-12-02 07:00:00,0.000000,354.330000,A_USTAWS
2022-12-02 08:00:00,0.000000,354.330000,A_USTAWS
2022-12-02 09:00:00,0.000000,354.330000,A_USTAWS
2022-12-02 10:00:00,0.000000,354.330000,A_USTAWS
2022-12-02 11:00:00,0.000000,354.330000,A_USTAWS
2022-12-04 08:00:00,0.000000,354.330000,A_USTAWS
2022-12-04 09:00:00,0.000000,354.330000,A_USTAWS
2022-12-04 10:00:00,0.000000,354.330000,A_USTAWS
2022-12-04 11:00:00,0.000000,354.330000,A_USTAWS
2022-12-04 12:00:00,0.000000,354.330000,A_USTAWS
2022-12-04 13:00:00,0.000000,354.330000,A_USTAWS
2022-12-04 14:00:00,0.000000,354.330000,A_USTAWS
2022-12-04 15:00:00,0.000000,354.330000,A_USTAWS
2022-12-04 16:00:00,0.000000,354.330000,A_USTAWS
2022-12-04 17:00:00,0.000000,354.330000,A_USTAWS
2022-12-04 18:00:00,0.000000,354.330000,A_USTAWS
2022-12-04 19:00:00,0.000000,354.330000,A_USTAWS
2022-12-04 20:00:00,0.000000,354.330000,A_USTAWS
2022-12-04 21:00:00,0.000000,354.330000,A_USTAWS
2022-12-04 22:00:00,0.000000,354.330000,A_USTAWS
2022-12-04 23:00:00,0.000000,354.330000,A_USTAWS
2022-12-05 00:00:00,0.000000,354.330000,A_USTAWS
2022-12-05 01:00:00,0.000000,354.330000,A_USTAWS
2022-12-05 02:00:00,0.000000,354.330000,A_USTAWS
2022-12-05 03:00:00,0.000000,354.330000,A_USTAWS
2022-12-05 04:00:00,0.000000,354.330000,A_USTAWS
2022-12-05 05:00:00,0.000000,354.330000,A_USTAWS
2022-12-05 06:00:00,0.000000,354.330000,A_USTAWS
2022-12-05 07:00:00,0.000000,354.330000,A_USTAWS
2022-12-05 08:00:00,0.000000,354.330000,A_USTAWS
2022-12-05 09:00:00,0.000000,354.330000,A_USTAWS
2022-12-05 10:00:00,0.000000,354.330000,A_USTAWS
2022-12-05 11:00:00,0.000000,354.330000,A_USTAWS
2022-12-05 12:00:00,0.000000,354.330000,A_USTAWS
2022-12-05 13:00:00,0.000000,354.330000,A_USTAWS
2022-12-05 14:00:00,0.000000,354.330000,A_USTAWS
2022-12-05 15:00:00,0.000000,354.330000,A_USTAWS
2022-12-05 16:00:00,0.000000,354.330000,A_USTAWS
2022-12-05 17:00:00,0.000000,354.330000,A_USTAWS
2022-12-05 18:00:00,0.000000,354.330000,A_USTAWS
2022-12-05 19:00:00,0.000000,354.330000,A_USTAWS
2022-12-05 20:00:00,0.000000,354.330000,A_USTAWS
2022-12-05 21:00:00,0.000000,354.330000,A_USTAWS
2022-12-05 22:00:00,0.000000,354.330000,A_USTAWS
2022-12-05 23:00:00,0.000000,354.330000,A_USTAWS
2022-12-06 00:00:00,0.000000,354.330000,A_USTAWS
2022-12-06 01:00:00,0.000000,354.330000,A_USTAWS
2022-12-06 02:00:00,0.000000,354.330000,A_USTAWS
2022-12-06 03:00:00,0.000000,354.330000,A_USTAWS
2022-12-06 04:00:00,0.000000,354.330000,A_USTAWS
2022-12-06 05:00:00,0.000000,354.330000,A_USTAWS
2022-12-06 06:00:00,0.000000,354.330000,A_USTAWS
2022-12-06 07:00:00,0.000000,354.330000,A_USTAWS
2022-12-06 08:00:00,0.000000,354.330000,A_USTAWS
2022-12-06 09:00:00,0.000000,354.330000,A_USTAWS
2022-12-06 10:00:00,0.000000,354.330000,A_USTAWS
2022-12-06 11:00:00,0.000000,354.330000,A_USTAWS
2022-12-06 12:00:00,0.000000,354.330000,A_USTAWS
2022-12-06 13:00:00,0.000000,354.330000,A_USTAWS
2022-12-06 14:00:00,0.000000,354.330000,A_USTAWS
2022-12-06 15:00:00,0.000000,354.330000,A_USTAWS
2022-12-06 16:00:00,0.000000,354.330000,A_USTAWS
2022-12-06 17:00:00,0.000000,354.330000,A_USTAWS
2022-12-06 18:00:00,0.000000,354.330000,A_USTAWS
2022-12-06 19:00:00,0.000000,354.330000,A_USTAWS
2022-12-06 20:00:00,0.000000,354.330000,A_USTAWS
2022-12-06 21:00:00,0.000000,354.330000,A_USTAWS
2022-12-06 22:00:00,0.000000,354.330000,A_USTAWS
2022-12-06 23:00:00,0.000000,354.330000,A_USTAWS
2022-12-07 00:00:00,0.000000,354.330000,A_USTAWS
2022-12-07 01:00:00,0.000000,354.330000,A_USTAWS
2022-12-07 02:00:00,0.000000,354.330000,A_USTAWS
2022-12-07 03:00:00,0.000000,354.330000,A_USTAWS
2022-12-07 04:00:00,0.000000,354.330000,A_USTAWS
2022-12-07 05:00:00,0.000000,354.330000,A_USTAWS
2022-12-07 06:00:00,0.000000,354.330000,A_USTAWS
2022-12-07 07:00:00,0.000000,354.330000,A_USTAWS
2022-12-07 08:00:00,0.000000,354.330000,A_USTAWS
2022-12-07 09:00:00,0.000000,354.330000,A_USTAWS
2022-12-07 10:00:00,0.000000,354.330000,A_USTAWS
2022-12-07 11:00:00,0.000000,354.330000,A_USTAWS
2022-12-07 12:00:00,0.000000,354.330000,A_USTAWS
2022-12-07 13:00:00,0.000000,354.330000,A_USTAWS
2022-12-07 14:00:00,0.000000,354.330000,A_USTAWS
2022-12-07 15:00:00,0.000000,354.330000,A_USTAWS
2022-12-07 16:00:00,0.000000,354.330000,A_USTAWS
2022-12-07 17:00:00,0.000000,354.330000,A_USTAWS
2022-12-07 18:00:00,0.000000,354.330000,A_USTAWS
2022-12-07 19:00:00,0.000000,354.330000,A_USTAWS
2022-12-07 20:00:00,0.000000,354.330000,A_USTAWS
2022-12-07 21:00:00,0.000000,354.330000,A_USTAWS
2022-12-07 22:00:00,0.000000,354.330000,A_USTAWS
2022-12-07 23:00:00,0.000000,354.330000,A_USTAWS
2022-12-08 00:00:00,0.000000,354.330000,A_USTAWS
2022-12-08 01:00:00,0.000000,354.330000,A_USTAWS
2022-12-08 02:00:00,0.000000,354.330000,A_USTAWS
2022-12-08 03:00:00,0.000000,354.330000,A_USTAWS
2022-12-08 04:00:00,0.000000,354.330000,A_USTAWS
2022-12-08 05:00:00,0.000000,354.330000,A_USTAWS
2022-12-08 06:00:00,0.000000,354.330000,A_USTAWS
2022-12-08 07:00:00,0.000000,354.330000,A_USTAWS
2022-12-08 08:00:00,0.000000,354.330000,A_USTAWS
2022-12-08 09:00:00,0.000000,354.330000,A_USTAWS
2022-12-08 10:00:00,0.000000,354.330000,A_USTAWS
2022-12-08 11:00:00,0.000000,354.330000,A_USTAWS
2022-12-08 12:00:00,0.000000,354.330000,A_USTAWS
2022-12-08 13:00:00,0.000000,354.330000,A_USTAWS
2022-12-08 14:00:00,0.000000,354.330000,A_USTAWS
2022-12-08 15:00:00,0.000000,354.330000,A_USTAWS
2022-12-08 16:00:00,0.000000,354.330000,A_USTAWS
2022-12-08 17:00:00,0.000000,354.330000,A_USTAWS
2022-12-08 18:00:00,0.000000,354.330000,A_USTAWS
2022-12-08 19:00:00,0.000000,354.330000,A_USTAWS
2022-12-08 20:00:00,0.000000,354.330000,A_USTAWS
2022-12-08 21:00:00,0.000000,354.330000,A_USTAWS
2022-12-08 22:00:00,0.000000,354.330000,A_USTAWS
2022-12-08 23:00:00,0.000000,354.330000,A_USTAWS
2022-12-09 00:00:00,0.000000,354.330000,A_USTAWS
2022-12-09 01:00:00,0.000000,354.330000,A_USTAWS
2022-12-09 02:00:00,0.000000,354.330000,A_USTAWS
2022-12-09 03:00:00,0.000000,354.330000,A_USTAWS
2022-12-09 04:00:00,0.000000,354.330000,A_USTAWS
2022-12-09 05:00:00,0.000000,354.330000,A_USTAWS
2022-12-09 06:00:00,0.000000,354.330000,A_USTAWS
2022-12-09 07:00:00,0.000000,354.330000,A_USTAWS
2022-12-09 08:00:00,0.000000,354.330000,A_USTAWS
2022-12-09 09:00:00,0.000000,354.330000,A_USTAWS
2022-12-09 10:00:00,0.000000,354.330000,A_USTAWS
2022-12-09 11:00:00,0.000000,354.330000,A_USTAWS
2022-12-09 12:00:00,0.000000,354.330000,A_USTAWS
2022-12-09 13:00:00,0.000000,354.330000,A_USTAWS
2022-12-09 14:00:00,0.000000,354.330000,A_USTAWS
2022-12-09 15:00:00,0.000000,354.330000,A_USTAWS
2022-12-09 16:00:00,0.000000,354.330000,A_USTAWS
2022-12-09 17:00:00,0.000000,354.330000,A_USTAWS
2022-12-09 18:00:00,0.000000,354.330000,A_USTAWS
2022-12-09 19:00:00,0.000000,354.330000,A_USTAWS
2022-12-09 20:00:00,0.000000,354.330000,A_USTAWS
2022-12-09 21:00:00,0.000000,354.330000,A_USTAWS
2022-12-09 22:00:00,0.000000,354.330000,A_USTAWS
2022-12-09 23:00:00,0.000000,354.330000,A_USTAWS
2022-12-10 00:00:00,0.000000,354.330000,A_USTAWS
2022-12-10 01:00:00,0.000000,354.330000,A_USTAWS
2022-12-10 02:00:00,0.000000,354.330000,A_USTAWS
2022-12-10 03:00:00,0.000000,354.330000,A_USTAWS
2022-12-10 04:00:00,0.000000,354.330000,A_USTAWS
2022-12-10 05:00:00,0.000000,354.330000,A_USTAWS
2022-12-10 06:00:00,0.000000,354.330000,A_USTAWS
2022-12-10 07:00:00,0.000000,354.330000,A_USTAWS
2022-12-10 08:00:00,0.000000,354.330000,A_USTAWS
2022-12-10 09:00:00,0.000000,354.330000,A_USTAWS
2022-12-10 10:00:00,0.000000,354.330000,A_USTAWS
2022-12-10 11:00:00,0.000000,354.330000,A_USTAWS
2022-12-10 12:00:00,0.000000,354.330000,A_USTAWS
2022-12-10 13:00:00,0.000000,354.330000,A_USTAWS
2022-12-10 14:00:00,0.000000,354.330000,A_USTAWS
2022-12-10 15:00:00,0.000000,354.330000,A_USTAWS
2022-12-10 16:00:00,0.000000,354.330000,A_USTAWS
2022-12-10 17:00:00,0.000000,354.330000,A_USTAWS
2022-12-10 18:00:00,0.000000,354.330000,A_USTAWS
2022-12-10 19:00:00,0.000000,354.330000,A_USTAWS
2022-12-10 20:00:00,0.000000,354.330000,A_USTAWS
2022-12-10 21:00:00,0.000000,354.330000,A_USTAWS
2022-12-10 22:00:00,0.000000,354.330000,A_USTAWS
2022-12-10 23:00:00,0.000000,354.330000,A_USTAWS
2022-12-11 00:00:00,0.000000,354.330000,A_USTAWS
2022-12-11 01:00:00,0.000000,354.330000,A_USTAWS
2022-12-11 02:00:00,0.000000,354.330000,A_USTAWS
2022-12-11 03:00:00,0.000000,354.330000,A_USTAWS
2022-12-11 04:00:00,0.000000,354.330000,A_USTAWS
2022-12-11 05:00:00,0.000000,354.330000,A_USTAWS
2022-12-11 06:00:00,0.000000,354.330000,A_USTAWS
2022-12-11 07:00:00,0.000000,354.330000,A_USTAWS
2022-12-11 08:00:00,0.000000,354.330000,A_USTAWS
2022-12-11 09:00:00,0.000000,354.330000,A_USTAWS
2022-12-11 10:00:00,0.000000,354.330000,A_USTAWS
2022-12-11 11:00:00,0.000000,354.330000,A_USTAWS
2022-12-11 12:00:00,0.000000,354.330000,A_USTAWS
2022-12-11 13:00:00,0.000000,354.330000,A_USTAWS
2022-12-11 14:00:00,0.000000,354.330000,A_USTAWS
2022-12-11 15:00:00,0.000000,354.330000,A_USTAWS
2022-12-11 16:00:00,0.000000,354.330000,A_USTAWS
2022-12-11 17:00:00,0.000000,354.330000,A_USTAWS
2022-12-11 18:00:00,0.000000,354.330000,A_USTAWS
2022-12-11 19:00:00,0.000000,354.330000,A_USTAWS
2022-12-11 20:00:00,0.000000,354.330000,A_USTAWS
2022-12-11 21:00:00,0.000000,354.330000,A_USTAWS
2022-12-11 22:00:00,0.000000,354.330000,A_USTAWS
2022-12-11 23:00:00,0.000000,354.330000,A_USTAWS
2022-12-12 00:00:00,0.000000,354.330000,A_USTAWS
2022-12-12 01:00:00,0.000000,354.330000,A_USTAWS
2022-12-12 02:00:00,0.000000,354.330000,A_USTAWS
2022-12-12 03:00:00,0.000000,354.330000,A_USTAWS
2022-12-12 04:00:00,0.000000,354.330000,A_USTAWS
2022-12-12 05:00:00,0.000000,354.330000,A_USTAWS
2022-12-12 06:00:00,0.000000,354.330000,A_USTAWS
2022-12-12 07:00:00,0.000000,354.330000,A_USTAWS
2022-12-12 08:00:00,0.000000,354.330000,A_USTAWS
2022-12-12 09:00:00,0.000000,354.330000,A_USTAWS
2022-12-12 10:00:00,0.000000,354.330000,A_USTAWS
2022-12-12 11:00:00,0.000000,354.330000,A_USTAWS
2022-12-12 12:00:00,0.000000,354.330000,A_USTAWS
2022-12-12 13:00:00,0.000000,354.330000,A_USTAWS
2022-12-12 14:00:00,0.000000,354.330000,A_USTAWS
2022-12-12 15:00:00,0.000000,354.330000,A_USTAWS
2022-12-12 16:00:00,0.000000,354.330000,A_USTAWS
2022-12-12 17:00:00,0.000000,354.330000,A_USTAWS
2022-12-12 18:00:00,0.000000,354.330000,A_USTAWS
2022-12-12 19:00:00,0.000000,354.330000,A_USTAWS
2022-12-12 20:00:00,0.000000,354.330000,A_USTAWS
2022-12-12 21:00:00,0.000000,354.330000,A_USTAWS
2022-12-12 22:00:00,0.000000,354.330000,A_USTAWS
2022-12-12 23:00:00,0.000000,354.330000,A_USTAWS
2022-12-13 00:00:00,0.000000,354.330000,A_USTAWS
2022-12-13 01:00:00,0.000000,354.330000,A_USTAWS
2022-12-13 02:00:00,0.000000,354.330000,A_USTAWS
2022-12-13 03:00:00,0.000000,354.330000,A_USTAWS
2022-12-13 04:00:00,0.000000,354.330000,A_USTAWS
2022-12-13 05:00:00,0.000000,354.330000,A_USTAWS
2022-12-13 06:00:00,0.000000,354.330000,A_USTAWS
2022-12-13 07:00:00,0.000000,354.330000,A_USTAWS
2022-12-13 08:00:00,0.000000,354.330000,A_USTAWS
2022-12-13 09:00:00,0.000000,354.330000,A_USTAWS
2022-12-13 10:00:00,0.000000,354.330000,A_USTAWS
2022-12-13 11:00:00,0.000000,354.330000,A_USTAWS
2022-12-13 12:00:00,0.000000,354.330000,A_USTAWS
2022-12-13 13:00:00,0.000000,354.330000,A_USTAWS
2022-12-13 14:00:00,0.000000,354.330000,A_USTAWS
2022-12-13 15:00:00,0.000000,354.330000,A_USTAWS
2022-12-13 16:00:00,0.000000,354.330000,A_USTAWS
2022-12-13 17:00:00,0.000000,354.330000,A_USTAWS
2022-12-13 18:00:00,0.254000,354.584000,A_USTAWS
2022-12-13 19:00:00,0.508000,355.092000,A_USTAWS
2022-12-13 20:00:00,0.508000,355.600000,A_USTAWS
2022-12-13 21:00:00,0.508000,356.108000,A_USTAWS
2022-12-13 22:00:00,0.254000,356.362000,A_USTAWS
2022-12-13 23:00:00,0.000000,356.362000,A_USTAWS
2022-12-14 00:00:00,0.000000,356.362000,A_USTAWS
2022-12-14 01:00:00,0.762000,357.124000,A_USTAWS
2022-12-14 02:00:00,1.270000,358.394000,A_USTAWS
2022-12-14 03:00:00,0.254000,358.648000,A_USTAWS
2022-12-14 04:00:00,1.016000,359.664000,A_USTAWS
2022-12-14 05:00:00,0.762000,360.426000,A_USTAWS
2022-12-14 06:00:00,0.508000,360.934000,A_USTAWS
2022-12-14 07:00:00,0.000000,360.934000,A_USTAWS
2022-12-14 08:00:00,0.000000,360.934000,A_USTAWS
2022-12-14 09:00:00,0.254000,361.188000,A_USTAWS
2022-12-14 10:00:00,0.000000,361.188000,A_USTAWS
2022-12-14 11:00:00,0.000000,361.188000,A_USTAWS
2022-12-14 12:00:00,0.000000,361.188000,A_USTAWS
2022-12-14 13:00:00,0.254000,361.442000,A_USTAWS
2022-12-14 14:00:00,0.508000,361.950000,A_USTAWS
2022-12-14 15:00:00,0.254000,362.204000,A_USTAWS
2022-12-14 16:00:00,0.254000,362.458000,A_USTAWS
2022-12-14 17:00:00,0.508000,362.966000,A_USTAWS
2022-12-14 18:00:00,0.000000,362.966000,A_USTAWS
2022-12-14 19:00:00,0.000000,362.966000,A_USTAWS
2022-12-14 20:00:00,0.000000,362.966000,A_USTAWS
2022-12-14 21:00:00,0.000000,362.966000,A_USTAWS
2022-12-14 22:00:00,0.000000,362.966000,A_USTAWS
2022-12-14 23:00:00,0.000000,362.966000,A_USTAWS
2022-12-15 00:00:00,0.254000,363.220000,A_USTAWS
2022-12-15 01:00:00,0.254000,363.474000,A_USTAWS
2022-12-15 02:00:00,0.254000,363.728000,A_USTAWS
2022-12-15 03:00:00,0.508000,364.236000,A_USTAWS
2022-12-15 04:00:00,0.254000,364.490000,A_USTAWS
2022-12-15 05:00:00,0.000000,364.490000,A_USTAWS
2022-12-15 06:00:00,1.016000,365.506000,A_USTAWS
2022-12-15 07:00:00,0.254000,365.760000,A_USTAWS
2022-12-15 08:00:00,0.000000,365.760000,A_USTAWS
2022-12-15 09:00:00,0.254000,366.014000,A_USTAWS
2022-12-15 10:00:00,0.508000,366.522000,A_USTAWS
2022-12-15 11:00:00,0.000000,366.522000,A_USTAWS
2022-12-15 12:00:00,0.000000,366.522000,A_USTAWS
2022-12-15 13:00:00,0.254000,366.776000,A_USTAWS
2022-12-15 14:00:00,0.000000,366.776000,A_USTAWS
2022-12-15 15:00:00,0.000000,366.776000,A_USTAWS
2022-12-15 16:00:00,0.000000,366.776000,A_USTAWS
2022-12-15 17:00:00,0.000000,366.776000,A_USTAWS
2022-12-15 18:00:00,0.000000,366.776000,A_USTAWS
2022-12-15 19:00:00,0.000000,366.776000,A_USTAWS
2022-12-15 20:00:00,0.000000,366.776000,A_USTAWS
2022-12-15 21:00:00,0.000000,366.776000,A_USTAWS
2022-12-15 22:00:00,0.000000,366.776000,A_USTAWS
2022-12-15 23:00:00,0.000000,366.776000,A_USTAWS
2022-12-16 00:00:00,0.254000,367.030000,A_USTAWS
2022-12-16 01:00:00,0.000000,367.030000,A_USTAWS
2022-12-16 02:00:00,0.000000,367.030000,A_USTAWS
2022-12-16 03:00:00,0.000000,367.030000,A_USTAWS
2022-12-16 04:00:00,0.000000,367.030000,A_USTAWS
2022-12-16 05:00:00,0.000000,367.030000,A_USTAWS
2022-12-16 06:00:00,0.000000,367.030000,A_USTAWS
2022-12-16 07:00:00,0.000000,367.030000,A_USTAWS
2022-12-16 08:00:00,0.000000,367.030000,A_USTAWS
2022-12-16 09:00:00,0.000000,367.030000,A_USTAWS
2022-12-16 10:00:00,0.000000,367.030000,A_USTAWS
2022-12-16 11:00:00,0.000000,367.030000,A_USTAWS
2022-12-16 12:00:00,0.000000,367.030000,A_USTAWS
2022-12-16 13:00:00,0.000000,367.030000,A_USTAWS
2022-12-16 14:00:00,0.000000,367.030000,A_USTAWS
2022-12-16 15:00:00,0.000000,367.030000,A_USTAWS
2022-12-16 16:00:00,0.000000,367.030000,A_USTAWS
2022-12-16 17:00:00,0.000000,367.030000,A_USTAWS
2022-12-16 18:00:00,0.254000,367.284000,A_USTAWS
2022-12-16 19:00:00,0.762000,368.046000,A_USTAWS
2022-12-16 20:00:00,0.508000,368.554000,A_USTAWS
2022-12-16 21:00:00,0.000000,368.554000,A_USTAWS
2022-12-16 22:00:00,0.508000,369.062000,A_USTAWS
2022-12-16 23:00:00,0.508000,369.570000,A_USTAWS
2022-12-17 00:00:00,0.254000,369.824000,A_USTAWS
2022-12-17 01:00:00,0.762000,370.586000,A_USTAWS
2022-12-17 02:00:00,0.254000,370.840000,A_USTAWS
2022-12-17 03:00:00,0.000000,370.840000,A_USTAWS
2022-12-17 04:00:00,1.270000,372.110000,A_USTAWS
2022-12-17 05:00:00,1.524000,373.634000,A_USTAWS
2022-12-17 06:00:00,1.524000,375.158000,A_USTAWS
2022-12-17 07:00:00,0.000000,375.158000,A_USTAWS
2022-12-17 08:00:00,0.000000,375.158000,A_USTAWS
2022-12-17 09:00:00,0.000000,375.158000,A_USTAWS
2022-12-17 10:00:00,0.000000,375.158000,A_USTAWS
2022-12-17 11:00:00,0.000000,375.158000,A_USTAWS
2022-12-17 12:00:00,0.000000,375.158000,A_USTAWS
2022-12-17 13:00:00,0.000000,375.158000,A_USTAWS
2022-12-17 14:00:00,0.000000,375.158000,A_USTAWS
2022-12-17 15:00:00,0.000000,375.158000,A_USTAWS
2022-12-17 16:00:00,0.000000,375.158000,A_USTAWS
2022-12-17 17:00:00,0.000000,375.158000,A_USTAWS
2022-12-17 18:00:00,0.000000,375.158000,A_USTAWS
2022-12-17 19:00:00,0.000000,375.158000,A_USTAWS
2022-12-17 20:00:00,0.000000,375.158000,A_USTAWS
2022-12-17 21:00:00,0.000000,375.158000,A_USTAWS
2022-12-17 22:00:00,0.000000,375.158000,A_USTAWS
2022-12-17 23:00:00,0.000000,375.158000,A_USTAWS
2022-12-18 00:00:00,0.000000,375.158000,A_USTAWS
2022-12-18 01:00:00,0.000000,375.158000,A_USTAWS
2022-12-18 02:00:00,0.000000,375.158000,A_USTAWS
2022-12-18 03:00:00,0.000000,375.158000,A_USTAWS
2022-12-18 04:00:00,0.000000,375.158000,A_USTAWS
2022-12-18 05:00:00,0.000000,375.158000,A_USTAWS
2022-12-18 06:00:00,0.000000,375.158000,A_USTAWS
2022-12-18 07:00:00,0.000000,375.158000,A_USTAWS
2022-12-18 08:00:00,0.000000,375.158000,A_USTAWS
2022-12-18 09:00:00,0.000000,375.158000,A_USTAWS
2022-12-18 10:00:00,0.000000,375.158000,A_USTAWS
2022-12-18 11:00:00,0.000000,375.158000,A_USTAWS
2022-12-18 12:00:00,0.000000,375.158000,A_USTAWS
2022-12-18 13:00:00,0.000000,375.158000,A_USTAWS
2022-12-18 14:00:00,0.000000,375.158000,A_USTAWS
2022-12-18 15:00:00,0.000000,375.158000,A_USTAWS
2022-12-18 16:00:00,0.000000,375.158000,A_USTAWS
2022-12-18 17:00:00,0.000000,375.158000,A_USTAWS
2022-12-18 18:00:00,0.000000,375.158000,A_USTAWS
2022-12-18 19:00:00,0.000000,375.158000,A_USTAWS
2022-12-18 20:00:00,0.000000,375.158000,A_USTAWS
2022-12-18 21:00:00,0.000000,375.158000,A_USTAWS
2022-12-18 22:00:00,0.000000,375.158000,A_USTAWS
2022-12-18 23:00:00,0.000000,375.158000,A_USTAWS
2022-12-19 00:00:00,0.000000,375.158000,A_USTAWS
2022-12-19 01:00:00,0.000000,375.158000,A_USTAWS
2022-12-19 02:00:00,0.000000,375.158000,A_USTAWS
2022-12-19 03:00:00,0.000000,375.158000,A_USTAWS
2022-12-19 04:00:00,0.000000,375.158000,A_USTAWS
2022-12-19 05:00:00,0.000000,375.158000,A_USTAWS
2022-12-19 06:00:00,0.000000,375.158000,A_USTAWS
2022-12-19 07:00:00,0.000000,375.158000,A_USTAWS
2022-12-19 08:00:00,0.000000,375.158000,A_USTAWS
2022-12-19 09:00:00,0.000000,375.158000,A_USTAWS
2022-12-19 10:00:00,0.000000,375.158000,A_USTAWS
2022-12-19 11:00:00,0.000000,375.158000,A_USTAWS
2022-12-19 12:00:00,0.000000,375.158000,A_USTAWS
2022-12-19 13:00:00,0.000000,375.158000,A_USTAWS
2022-12-19 14:00:00,0.000000,375.158000,A_USTAWS
2022-12-19 15:00:00,0.000000,375.158000,A_USTAWS
2022-12-19 16:00:00,0.000000,375.158000,A_USTAWS
2022-12-19 17:00:00,0.000000,375.158000,A_USTAWS
2022-12-19 18:00:00,0.000000,375.158000,A_USTAWS
2022-12-19 19:00:00,0.000000,375.158000,A_USTAWS
2022-12-19 20:00:00,0.000000,375.158000,A_USTAWS
2022-12-19 21:00:00,0.000000,375.158000,A_USTAWS
2022-12-19 22:00:00,0.000000,375.158000,A_USTAWS
2022-12-19 23:00:00,0.000000,375.158000,A_USTAWS
2022-12-20 00:00:00,0.000000,375.158000,A_USTAWS
2022-12-20 01:00:00,0.000000,375.158000,A_USTAWS
2022-12-20 02:00:00,0.000000,375.158000,A_USTAWS
2022-12-20 03:00:00,0.000000,375.158000,A_USTAWS
2022-12-20 04:00:00,0.000000,375.158000,A_USTAWS
2022-12-20 05:00:00,0.000000,375.158000,A_USTAWS
2022-12-20 06:00:00,0.000000,375.158000,A_USTAWS
2022-12-20 07:00:00,0.000000,375.158000,A_USTAWS
2022-12-20 08:00:00,0.000000,375.158000,A_USTAWS
2022-12-20 09:00:00,0.000000,375.158000,A_USTAWS
2022-12-20 10:00:00,0.000000,375.158000,A_USTAWS
2022-12-20 11:00:00,0.000000,375.158000,A_USTAWS
2022-12-20 12:00:00,0.000000,375.158000,A_USTAWS
2022-12-20 13:00:00,0.000000,375.158000,A_USTAWS
2022-12-20 14:00:00,0.000000,375.158000,A_USTAWS
2022-12-20 15:00:00,0.000000,375.158000,A_USTAWS
2022-12-20 16:00:00,0.000000,375.158000,A_USTAWS
2022-12-20 17:00:00,0.000000,375.158000,A_USTAWS
2022-12-20 18:00:00,0.000000,375.158000,A_USTAWS
2022-12-20 19:00:00,0.000000,375.158000,A_USTAWS
2022-12-20 20:00:00,0.000000,375.158000,A_USTAWS
2022-12-20 21:00:00,0.000000,375.158000,A_USTAWS
2022-12-20 22:00:00,0.000000,375.158000,A_USTAWS
2022-12-20 23:00:00,0.000000,375.158000,A_USTAWS
2022-12-21 00:00:00,0.000000,375.158000,A_USTAWS
2022-12-21 01:00:00,0.000000,375.158000,A_USTAWS
2022-12-21 02:00:00,0.000000,375.158000,A_USTAWS
2022-12-21 03:00:00,0.000000,375.158000,A_USTAWS
2022-12-21 04:00:00,0.000000,375.158000,A_USTAWS
