Time,generation,power(W),Irradiance (W/m2),Area
10/10/2022 21:15,0.0,0.0,21.18413333,186.057216
10/10/2022 21:30,0.0,0.0,21.16966667,186.057216
10/10/2022 21:45,0.0,0.0,21.18466667,186.057216
10/10/2022 22:00,0.0,0.0,21.05246667,186.057216
10/10/2022 22:15,0.0,0.0,20.9796,186.057216
10/10/2022 22:30,0.0,0.0,21.0536,186.057216
10/10/2022 22:45,0.0,0.0,21.0026,186.057216
10/10/2022 23:00,0.0,0.0,21.15033333,186.057216
10/10/2022 23:15,0.0,0.0,21.06286667,186.057216
10/10/2022 23:30,0.0,0.0,20.9824,186.057216
10/10/2022 23:45,0.0,0.0,20.80573333,186.057216
11/10/2022 0:00,0.0,0.0,20.82066667,186.057216
11/10/2022 0:15,0.0,0.0,20.82073333,186.057216
11/10/2022 0:30,0.0,0.0,20.8944,186.057216
11/10/2022 0:45,0.0,0.0,20.91626667,186.057216
11/10/2022 1:00,0.0,0.0,20.9754,186.057216
11/10/2022 1:15,0.0,0.0,21.07873333,186.057216
11/10/2022 1:30,0.0,0.0,21.07193333,186.057216
11/10/2022 1:45,0.0,0.0,21.153,186.057216
11/10/2022 2:00,0.0,0.0,21.1456,186.057216
11/10/2022 2:15,0.0,0.0,21.15373333,186.057216
11/10/2022 2:30,0.0,0.0,21.1758,186.057216
11/10/2022 2:45,0.0,0.0,21.13186667,186.057216
11/10/2022 3:00,0.0,0.0,21.0954,186.057216
11/10/2022 3:15,0.0,0.0,21.0886,186.057216
11/10/2022 3:30,0.0,0.0,21.16226667,186.057216
11/10/2022 3:45,0.0,0.0,21.12606667,186.057216
11/10/2022 4:00,0.0,0.0,21.11033333,186.057216
11/10/2022 4:15,0.0,0.0,21.23506667,186.057216
11/10/2022 4:30,0.0,0.0,21.42613333,186.057216
11/10/2022 4:45,0.0,0.0,21.40386667,186.057216
11/10/2022 5:00,0.0,0.0,21.4194,186.057216
11/10/2022 5:15,0.0,0.0,21.47093333,186.057216
11/10/2022 5:30,0.0,0.0,21.55153333,186.057216
11/10/2022 5:45,0.0,0.0,21.62613333,186.057216
11/10/2022 6:00,0.0,0.0,22.1638,186.057216
11/10/2022 6:15,0.0,0.0,25.2394,186.057216
11/10/2022 6:30,0.046,250.31734,31.44206667,186.057216
11/10/2022 6:45,0.188,865.46045,44.6656,186.057216
11/10/2022 7:00,0.33,1343.3518,64.0602,186.057216
11/10/2022 7:15,0.539,2312.8137,112.2028,186.057216
11/10/2022 7:30,0.783,3189.2805,186.516,186.057216
11/10/2022 7:45,1.031,4243.072,250.5253333,186.057216
11/10/2022 8:00,1.439,5851.8813,304.2113333,186.057216
11/10/2022 8:15,1.841,7473.131,344.388,186.057216
11/10/2022 8:30,2.358,9571.852,389.422,186.057216
11/10/2022 8:45,3.074,12654.267,429.074,186.057216
11/10/2022 9:00,3.465,13448.892,487.3953333,186.057216
11/10/2022 9:15,3.668,14506.303,504.4526667,186.057216
11/10/2022 9:30,4.14,16347.662,532.834,186.057216
11/10/2022 9:45,4.332,15765.75,483.5506667,186.057216
11/10/2022 10:00,4.969,19409.865,562.454,186.057216
11/10/2022 10:15,5.287,20654.48,628.6226667,186.057216
11/10/2022 10:30,5.542,21741.326,665.444,186.057216
11/10/2022 10:45,5.895,22953.596,677.42,186.057216
11/10/2022 11:00,6.073,23664.168,693.254,186.057216
11/10/2022 11:15,6.284,24559.324,708.69,186.057216
11/10/2022 11:30,6.357,24671.5,720.2633333,186.057216
11/10/2022 11:45,6.433,25082.172,727.9193333,186.057216
11/10/2022 12:00,6.502,25116.035,727.736,186.057216
11/10/2022 12:15,6.289,24669.912,724.4633333,186.057216
11/10/2022 12:30,6.403,24898.768,710.22,186.057216
11/10/2022 12:45,6.346,24534.076,685.5673333,186.057216
11/10/2022 13:00,6.24,24062.783,703.5653333,186.057216
11/10/2022 13:15,5.787,22093.76,685.604,186.057216
11/10/2022 13:30,5.494,21251.799,678.5333333,186.057216
11/10/2022 13:45,5.261,20367.02,651.5593333,186.057216
11/10/2022 14:00,4.97,19199.164,616.216,186.057216
11/10/2022 14:15,4.601,17567.418,584.7086667,186.057216
11/10/2022 14:30,4.136,15749.632,549.0293333,186.057216
11/10/2022 14:45,3.694,14132.421,509.674,186.057216
11/10/2022 15:00,3.314,12672.247,467.3593333,186.057216
11/10/2022 15:15,3.017,11501.601,421.862,186.057216
11/10/2022 15:30,2.674,10139.952,376.8586667,186.057216
11/10/2022 15:45,2.304,8715.196,329.9586667,186.057216
11/10/2022 16:00,1.928,7248.1274,283.06,186.057216
11/10/2022 16:15,1.508,5594.6055,230.9433333,186.057216
11/10/2022 16:30,1.144,4264.91,138.2263333,186.057216
11/10/2022 16:45,0.865,3146.4456,45.9916,186.057216
11/10/2022 17:00,0.364,1140.8252,74.75946667,186.057216
11/10/2022 17:15,0.212,763.8926,42.60366667,186.057216
11/10/2022 17:30,0.117,389.4829,28.89673333,186.057216
11/10/2022 17:45,0.018,72.11359,14.70293333,186.057216
11/10/2022 18:00,0.0,0.0,8.863533333,186.057216
11/10/2022 18:15,0.0,0.0,7.061446667,186.057216
11/10/2022 18:30,0.0,0.0,6.892046667,186.057216
11/10/2022 18:45,0.0,0.0,7.046633333,186.057216
11/10/2022 19:00,0.0,0.0,7.348526667,186.057216
11/10/2022 19:15,0.0,0.0,7.61346,186.057216
11/10/2022 19:30,0.0,0.0,7.767986667,186.057216
11/10/2022 19:45,0.0,0.0,7.746093333,186.057216
11/10/2022 20:00,0.0,0.0,7.915553333,186.057216
11/10/2022 20:15,0.0,0.0,8.195193333,186.057216
11/10/2022 20:30,0.0,0.0,8.423426667,186.057216
11/10/2022 20:45,0.0,0.0,8.548233333,186.057216
11/10/2022 21:00,0.0,0.0,8.739413333,186.057216
11/10/2022 21:15,0.0,0.0,9.026286667,186.057216
11/10/2022 21:30,0.0,0.0,9.203273333,186.057216
11/10/2022 21:45,0.0,0.0,9.460853333,186.057216
11/10/2022 22:00,0.0,0.0,9.659373333,186.057216
11/10/2022 22:15,0.0,0.0,10.01973333,186.057216
11/10/2022 22:30,0.0,0.0,10.5352,186.057216
11/10/2022 22:45,0.0,0.0,11.02053333,186.057216
11/10/2022 23:00,0.0,0.0,11.18986667,186.057216
11/10/2022 23:15,0.0,0.0,11.17486667,186.057216
11/10/2022 23:30,0.0,0.0,11.3516,186.057216
11/10/2022 23:45,0.0,0.0,11.58713333,186.057216
12/10/2022 0:00,0.0,0.0,11.89606667,186.057216
12/10/2022 0:15,0.0,0.0,12.21226667,186.057216
12/10/2022 0:30,0.0,0.0,12.32213333,186.057216
12/10/2022 0:45,0.0,0.0,12.67513333,186.057216
12/10/2022 1:00,0.0,0.0,12.92586667,186.057216
12/10/2022 1:15,0.0,0.0,13.6174,186.057216
12/10/2022 1:30,0.0,0.0,14.30166667,186.057216
12/10/2022 1:45,0.0,0.0,14.7128,186.057216
12/10/2022 2:00,0.0,0.0,14.80846667,186.057216
12/10/2022 2:15,0.0,0.0,14.58026667,186.057216
12/10/2022 2:30,0.0,0.0,14.04366667,186.057216
12/10/2022 2:45,0.0,0.0,13.68393333,186.057216
12/10/2022 3:00,0.0,0.0,13.44133333,186.057216
12/10/2022 3:15,0.0,0.0,13.4784,186.057216
12/10/2022 3:30,0.0,0.0,13.5446,186.057216
12/10/2022 3:45,0.0,0.0,13.5592,186.057216
12/10/2022 4:00,0.0,0.0,13.71386667,186.057216
12/10/2022 4:15,0.0,0.0,13.92746667,186.057216
12/10/2022 4:30,0.0,0.0,14.0524,186.057216
12/10/2022 4:45,0.0,0.0,14.06006667,186.057216
12/10/2022 5:00,0.0,0.0,14.16386667,186.057216
12/10/2022 5:15,0.0,0.0,14.06106667,186.057216
12/10/2022 5:30,0.0,0.0,14.1422,186.057216
12/10/2022 5:45,0.0,0.0,14.26773333,186.057216
12/10/2022 6:00,0.0,0.0,14.93766667,186.057216
12/10/2022 6:15,0.0,7.083366,18.02813333,186.057216
12/10/2022 6:30,0.066,325.19614,33.7528,186.057216
12/10/2022 6:45,0.161,723.5935,46.27726667,186.057216
12/10/2022 7:00,0.339,1424.7567,76.10213333,186.057216
12/10/2022 7:15,0.492,2002.1505,153.7086667,186.057216
12/10/2022 7:30,0.615,2488.3506,197.314,186.057216
12/10/2022 7:45,0.776,3136.86,244.1493333,186.057216
12/10/2022 8:00,1.094,4547.965,293.092,186.057216
12/10/2022 8:15,1.571,6483.4067,341.1826667,186.057216
12/10/2022 8:30,2.173,8906.46,390.0766667,186.057216
12/10/2022 8:45,2.775,11136.825,422.0866667,186.057216
12/10/2022 9:00,3.194,12662.27,472.896,186.057216
12/10/2022 9:15,3.67,14723.368,506.8686667,186.057216
12/10/2022 9:30,4.15,16385.945,541.5626667,186.057216
12/10/2022 9:45,4.613,18168.543,581.318,186.057216
12/10/2022 10:00,4.936,19342.41,612.2066667,186.057216
12/10/2022 10:15,5.168,20202.682,637.444,186.057216
12/10/2022 10:30,5.534,21820.902,658.2106667,186.057216
12/10/2022 10:45,5.923,23159.535,677.7506667,186.057216
12/10/2022 11:00,6.11,23816.023,695.71,186.057216
12/10/2022 11:15,6.261,24445.254,709.264,186.057216
12/10/2022 11:30,6.355,24722.71,719.7046667,186.057216
12/10/2022 11:45,6.389,24934.05,727.6033333,186.057216
12/10/2022 12:00,6.492,25022.215,731.016,186.057216
12/10/2022 12:15,6.283,24363.65,729.6486667,186.057216
12/10/2022 12:30,6.335,24639.395,721.5266667,186.057216
12/10/2022 12:45,6.351,24634.387,711.6833333,186.057216
12/10/2022 13:00,6.216,23834.926,698.4853333,186.057216
12/10/2022 13:15,5.601,21243.072,683.882,186.057216
12/10/2022 13:30,5.125,19784.951,663.9166667,186.057216
12/10/2022 13:45,4.94,19099.871,640.076,186.057216
12/10/2022 14:00,4.802,18532.836,611.666,186.057216
12/10/2022 14:15,4.555,17546.186,583.9466667,186.057216
12/10/2022 14:30,4.138,15697.121,554.696,186.057216
12/10/2022 14:45,3.652,13922.729,519.4893333,186.057216
12/10/2022 15:00,3.317,12724.888,480.8586667,186.057216
12/10/2022 15:15,3.036,11588.61,439.226,186.057216
12/10/2022 15:30,2.709,10268.955,395.2293333,186.057216
12/10/2022 15:45,2.354,8889.769,349.9386667,186.057216
12/10/2022 16:00,1.942,7260.811,300.4613333,186.057216
12/10/2022 16:15,1.502,5566.1885,249.1,186.057216
12/10/2022 16:30,1.14,4228.1646,125.7388,186.057216
12/10/2022 16:45,0.843,3026.2188,33.97286667,186.057216
12/10/2022 17:00,0.287,849.72705,63.062,186.057216
12/10/2022 17:15,0.164,591.3567,46.76506667,186.057216
12/10/2022 17:30,0.095,316.8808,28.2322,186.057216
12/10/2022 17:45,0.017,47.730316,12.6939,186.057216
12/10/2022 18:00,0.0,0.0,7.090173333,186.057216
12/10/2022 18:15,0.0,0.0,5.795713333,186.057216
12/10/2022 18:30,0.0,0.0,6.023706667,186.057216
12/10/2022 18:45,0.0,0.0,5.876813333,186.057216
12/10/2022 19:00,0.0,0.0,5.86238,186.057216
12/10/2022 19:15,0.0,0.0,5.95834,186.057216
12/10/2022 19:30,0.0,0.0,6.17908,186.057216
12/10/2022 19:45,0.0,0.0,6.39986,186.057216
12/10/2022 20:00,0.0,0.0,6.708773333,186.057216
12/10/2022 20:15,0.0,0.0,7.002673333,186.057216
12/10/2022 20:30,0.0,0.0,7.04682,186.057216
12/10/2022 20:45,0.0,0.0,7.201326667,186.057216
12/10/2022 21:00,0.0,0.0,7.422306667,186.057216
12/10/2022 21:15,0.0,0.0,7.753173333,186.057216
12/10/2022 21:30,0.0,0.0,8.21638,186.057216
12/10/2022 21:45,0.0,0.0,8.42248,186.057216
12/10/2022 22:00,0.0,0.0,8.59936,186.057216
12/10/2022 22:15,0.0,0.0,8.84218,186.057216
12/10/2022 22:30,0.0,0.0,9.37892,186.057216
12/10/2022 22:45,0.0,0.0,9.981926667,186.057216
12/10/2022 23:00,0.0,0.0,10.68106667,186.057216
12/10/2022 23:15,0.0,0.0,11.04846667,186.057216
12/10/2022 23:30,0.0,0.0,11.527,186.057216
12/10/2022 23:45,0.0,0.0,11.902,186.057216
13/10/2022 0:00,0.0,0.0,12.17426667,186.057216
13/10/2022 0:15,0.0,0.0,12.21813333,186.057216
13/10/2022 0:30,0.0,0.0,12.07086667,186.057216
13/10/2022 0:45,0.0,0.0,12.034,186.057216
13/10/2022 1:00,0.0,0.0,12.1148,186.057216
13/10/2022 1:15,0.0,0.0,12.09273333,186.057216
13/10/2022 1:30,0.0,0.0,12.20293333,186.057216
13/10/2022 1:45,0.0,0.0,12.30586667,186.057216
13/10/2022 2:00,0.0,0.0,12.50453333,186.057216
13/10/2022 2:15,0.0,0.0,12.512,186.057216
13/10/2022 2:30,0.0,0.0,12.8806,186.057216
13/10/2022 2:45,0.0,0.0,13.28513333,186.057216
13/10/2022 3:00,0.0,0.0,13.697,186.057216
13/10/2022 3:15,0.0,0.0,13.71926667,186.057216
13/10/2022 3:30,0.0,0.0,13.95493333,186.057216
13/10/2022 3:45,0.0,0.0,14.40346667,186.057216
13/10/2022 4:00,0.0,0.0,14.8374,186.057216
13/10/2022 4:15,0.0,0.0,14.8224,186.057216
13/10/2022 4:30,0.0,0.0,14.71933333,186.057216
13/10/2022 4:45,0.0,0.0,14.48413333,186.057216
13/10/2022 5:00,0.0,0.0,14.32246667,186.057216
13/10/2022 5:15,0.0,0.0,14.57313333,186.057216
13/10/2022 5:30,0.0,0.0,14.6766,186.057216
13/10/2022 5:45,0.0,0.0,14.64773333,186.057216
13/10/2022 6:00,0.0,0.0,15.42086667,186.057216
13/10/2022 6:15,0.0,0.0,19.0626,186.057216
13/10/2022 6:30,0.049,278.77673,29.2154,186.057216
13/10/2022 6:45,0.192,838.44366,45.86473333,186.057216
13/10/2022 7:00,0.374,1533.7109,99.16186667,186.057216
13/10/2022 7:15,0.446,1879.3239,140.5918667,186.057216
13/10/2022 7:30,0.417,1615.9038,100.3390667,186.057216
13/10/2022 7:45,0.824,4392.7036,168.1606667,186.057216
13/10/2022 8:00,1.396,5433.1934,261.762,186.057216
13/10/2022 8:15,1.432,6315.5693,334.2926667,186.057216
13/10/2022 8:30,2.532,10642.121,436.0353333,186.057216
13/10/2022 8:45,3.452,13733.133,496.528,186.057216
13/10/2022 9:00,3.302,12921.121,493.3286667,186.057216
13/10/2022 9:15,3.5,14590.816,530.764,186.057216
13/10/2022 9:30,3.223,12687.302,437.8506667,186.057216
13/10/2022 9:45,3.227,12142.975,417.4566667,186.057216
13/10/2022 10:00,2.923,11829.222,375.2393333,186.057216
13/10/2022 10:15,3.534,14464.575,445.254,186.057216
13/10/2022 10:30,4.375,17930.822,491.6413333,186.057216
13/10/2022 10:45,5.341,21339.309,586.644,186.057216
13/10/2022 11:00,4.928,19494.338,598.7466667,186.057216
13/10/2022 11:15,6.34,24656.523,700.704,186.057216
13/10/2022 11:30,5.968,23078.363,747.0453333,186.057216
13/10/2022 11:45,6.312,22986.271,746.5746667,186.057216
13/10/2022 12:00,5.262,21537.154,562.3026667,186.057216
13/10/2022 12:15,5.647,22148.785,701.072,186.057216
13/10/2022 12:30,5.985,23251.115,649.8066667,186.057216
13/10/2022 12:45,5.454,23419.068,629.298,186.057216
13/10/2022 13:00,4.855,18951.637,514.216,186.057216
13/10/2022 13:15,3.422,13521.603,374.7873333,186.057216
13/10/2022 13:30,4.021,15006.955,475.8226667,186.057216
13/10/2022 13:45,3.565,13464.913,394.762,186.057216
13/10/2022 14:00,4.59,18291.219,478.7446667,186.057216
13/10/2022 14:15,4.673,15313.121,479.0486667,186.057216
13/10/2022 14:30,3.588,13292.096,451.894,186.057216
13/10/2022 14:45,3.69,13959.773,452.7093333,186.057216
13/10/2022 15:00,3.29,11361.021,328.8506667,186.057216
13/10/2022 15:15,2.405,8659.902,287.8406667,186.057216
13/10/2022 15:30,2.934,10469.826,333.6893333,186.057216
13/10/2022 15:45,1.883,6875.949,208.714,186.057216
13/10/2022 16:00,1.396,5249.5996,160.5033333,186.057216
13/10/2022 16:15,1.25,4685.2144,147.0753333,186.057216
13/10/2022 16:30,1.051,4080.4644,125.3066667,186.057216
13/10/2022 16:45,0.868,3066.396,97.61246667,186.057216
13/10/2022 17:00,0.461,1580.462,62.27146667,186.057216
13/10/2022 17:15,0.237,813.6654,42.4868,186.057216
13/10/2022 17:30,0.097,295.76215,29.17266667,186.057216
13/10/2022 17:45,0.0,5.323134,18.89333333,186.057216
13/10/2022 18:00,0.0,0.0,14.6062,186.057216
13/10/2022 18:15,0.0,0.0,13.22406667,186.057216
13/10/2022 18:30,0.0,0.0,13.2394,186.057216
13/10/2022 18:45,0.0,0.0,13.23973333,186.057216
13/10/2022 19:00,0.0,0.0,13.416,186.057216
13/10/2022 19:15,0.0,0.0,13.85733333,186.057216
13/10/2022 19:30,0.0,0.0,13.94593333,186.057216
13/10/2022 19:45,0.0,0.0,14.09266667,186.057216
13/10/2022 20:00,0.0,0.0,14.2842,186.057216
13/10/2022 20:15,0.0,0.0,14.40226667,186.057216
13/10/2022 20:30,0.0,0.0,14.5342,186.057216
13/10/2022 20:45,0.0,0.0,14.57173333,186.057216
13/10/2022 21:00,0.0,0.0,15.1756,186.057216
13/10/2022 21:15,0.0,0.0,15.4474,186.057216
13/10/2022 21:30,0.0,0.0,15.75606667,186.057216
13/10/2022 21:45,0.0,0.0,16.05093333,186.057216
13/10/2022 22:00,0.0,0.0,16.4484,186.057216
13/10/2022 22:15,0.0,0.0,16.7644,186.057216
13/10/2022 22:30,0.0,0.0,16.98553333,186.057216
13/10/2022 22:45,0.0,0.0,17.3312,186.057216
13/10/2022 23:00,0.0,0.0,17.59586667,186.057216
13/10/2022 23:15,0.0,0.0,17.98593333,186.057216
13/10/2022 23:30,0.0,0.0,18.4046,186.057216
13/10/2022 23:45,0.0,0.0,18.559,186.057216
14/10/2022 0:00,0.0,0.0,18.74986667,186.057216
14/10/2022 0:15,0.0,0.0,18.91853333,186.057216
14/10/2022 0:30,0.0,0.0,19.2712,186.057216
14/10/2022 0:45,0.0,0.0,19.29346667,186.057216
14/10/2022 1:00,0.0,0.0,19.5154,186.057216
14/10/2022 1:15,0.0,0.0,19.5602,186.057216
14/10/2022 1:30,0.0,0.0,19.4058,186.057216
14/10/2022 1:45,0.0,0.0,19.24433333,186.057216
14/10/2022 2:00,0.0,0.0,19.23693333,186.057216
14/10/2022 2:15,0.0,0.0,19.2078,186.057216
14/10/2022 2:30,0.0,0.0,19.39146667,186.057216
14/10/2022 2:45,0.0,0.0,19.65633333,186.057216
14/10/2022 3:00,0.0,0.0,19.85446667,186.057216
14/10/2022 3:15,0.0,0.0,19.86946667,186.057216
14/10/2022 3:30,0.0,0.0,19.8174,186.057216
14/10/2022 3:45,0.0,0.0,20.08213333,186.057216
14/10/2022 4:00,0.0,0.0,20.259,186.057216
14/10/2022 4:15,0.0,0.0,20.50906667,186.057216
14/10/2022 4:30,0.0,0.0,20.75893333,186.057216
14/10/2022 4:45,0.0,0.0,21.11966667,186.057216
14/10/2022 5:00,0.0,0.0,21.1636,186.057216
14/10/2022 5:15,0.0,0.0,21.2812,186.057216
14/10/2022 5:30,0.0,0.0,21.53113333,186.057216
14/10/2022 5:45,0.0,0.0,21.64206667,186.057216
14/10/2022 6:00,0.0,0.0,22.26646667,186.057216
14/10/2022 6:15,0.0,10.675847,26.6942,186.057216
14/10/2022 6:30,0.064,318.48947,36.17666667,186.057216
14/10/2022 6:45,0.213,948.7712,50.8802,186.057216
14/10/2022 7:00,0.398,1660.292,110.4606,186.057216
14/10/2022 7:15,0.578,2359.1233,160.06,186.057216
14/10/2022 7:30,1.035,4546.2017,210.4026667,186.057216
14/10/2022 7:45,0.959,3415.5876,213.8993333,186.057216
14/10/2022 8:00,1.123,3525.62,271.8286667,186.057216
14/10/2022 8:15,1.676,6718.3374,332.9993333,186.057216
14/10/2022 8:30,2.079,8488.68,392.428,186.057216
14/10/2022 8:45,2.707,10820.574,434.714,186.057216
14/10/2022 9:00,2.837,12145.068,460.4253333,186.057216
14/10/2022 9:15,3.504,14032.084,509.3393333,186.057216
14/10/2022 9:30,3.975,15745.417,545.5386667,186.057216
14/10/2022 9:45,4.393,17426.506,581.1893333,186.057216
14/10/2022 10:00,4.753,18713.51,608.04,186.057216
14/10/2022 10:15,4.901,19278.12,634.8626667,186.057216
14/10/2022 10:30,5.324,21062.248,649.8926667,186.057216
14/10/2022 10:45,5.692,22396.355,675.7586667,186.057216
14/10/2022 11:00,5.904,23158.883,693.7953333,186.057216
14/10/2022 11:15,5.999,22651.098,682.9566667,186.057216
14/10/2022 11:30,6.007,23329.621,709.39,186.057216
14/10/2022 11:45,6.119,23849.86,704.14,186.057216
14/10/2022 12:00,6.185,23870.367,716.6366667,186.057216
14/10/2022 12:15,6.037,23453.434,713.4686667,186.057216
14/10/2022 12:30,6.112,23767.07,706.8573333,186.057216
14/10/2022 12:45,6.119,23681.943,698.3786667,186.057216
14/10/2022 13:00,5.878,22512.912,685.8426667,186.057216
14/10/2022 13:15,5.293,20311.426,667.3373333,186.057216
14/10/2022 13:30,5.02,19387.764,647.09,186.057216
14/10/2022 13:45,4.885,18855.89,624.884,186.057216
14/10/2022 14:00,4.718,18186.021,597.0046667,186.057216
14/10/2022 14:15,4.328,16529.645,565.61,186.057216
14/10/2022 14:30,3.914,14950.7705,533.4206667,186.057216
14/10/2022 14:45,3.476,13255.575,497.7973333,186.057216
14/10/2022 15:00,3.159,12056.102,448.4273333,186.057216
14/10/2022 15:15,2.87,10967.418,401.8606667,186.057216
14/10/2022 15:30,2.545,9617.974,358.7353333,186.057216
14/10/2022 15:45,2.172,8162.3174,313.6013333,186.057216
14/10/2022 16:00,1.768,6613.0044,265.2533333,186.057216
14/10/2022 16:15,1.364,5160.0264,214.9646667,186.057216
14/10/2022 16:30,1.071,3969.523,90.4342,186.057216
14/10/2022 16:45,0.793,2812.972,43.8172,186.057216
14/10/2022 17:00,0.324,1074.4661,47.49746667,186.057216
14/10/2022 17:15,0.195,692.63763,42.46426667,186.057216
14/10/2022 17:30,0.099,311.4406,21.56193333,186.057216
14/10/2022 17:45,0.005,27.076164,12.58316,186.057216
14/10/2022 18:00,0.0,0.0,7.34004,186.057216
14/10/2022 18:15,0.0,0.0,6.501773333,186.057216
14/10/2022 18:30,0.0,0.0,6.869646667,186.057216
14/10/2022 18:45,0.0,0.0,6.98734,186.057216
14/10/2022 19:00,0.0,0.0,7.098086667,186.057216
14/10/2022 19:15,0.0,0.0,7.326393333,186.057216
14/10/2022 19:30,0.0,0.0,7.56206,186.057216
14/10/2022 19:45,0.0,0.0,7.753593333,186.057216
14/10/2022 20:00,0.0,0.0,8.0258,186.057216
14/10/2022 20:15,0.0,0.0,8.3566,186.057216
14/10/2022 20:30,0.0,0.0,8.651153333,186.057216
14/10/2022 20:45,0.0,0.0,9.00436,186.057216
14/10/2022 21:00,0.0,0.0,9.35012,186.057216
14/10/2022 21:15,0.0,0.0,9.806273333,186.057216
14/10/2022 21:30,0.0,0.0,9.97542,186.057216
14/10/2022 21:45,0.0,0.0,10.24750667,186.057216
14/10/2022 22:00,0.0,0.0,10.46086667,186.057216
14/10/2022 22:15,0.0,0.0,10.8066,186.057216
14/10/2022 22:30,0.0,0.0,11.2036,186.057216
14/10/2022 22:45,0.0,0.0,11.5276,186.057216
14/10/2022 23:00,0.0,0.0,12.0204,186.057216
14/10/2022 23:15,0.0,0.0,12.2408,186.057216
14/10/2022 23:30,0.0,0.0,12.4908,186.057216
14/10/2022 23:45,0.0,0.0,13.07213333,186.057216
15/10/2022 0:00,0.0,0.0,13.26373333,186.057216
15/10/2022 0:15,0.0,0.0,13.46186667,186.057216
15/10/2022 0:30,0.0,0.0,13.6242,186.057216
15/10/2022 0:45,0.0,0.0,13.74206667,186.057216
15/10/2022 1:00,0.0,0.0,13.74146667,186.057216
15/10/2022 1:15,0.0,0.0,13.83746667,186.057216
15/10/2022 1:30,0.0,0.0,14.043,186.057216
15/10/2022 1:45,0.0,0.0,14.2118,186.057216
15/10/2022 2:00,0.0,0.0,14.51313333,186.057216
15/10/2022 2:15,0.0,0.0,14.675,186.057216
15/10/2022 2:30,0.0,0.0,14.76326667,186.057216
15/10/2022 2:45,0.0,0.0,14.82986667,186.057216
15/10/2022 3:00,0.0,0.0,14.76373333,186.057216
15/10/2022 3:15,0.0,0.0,14.88873333,186.057216
15/10/2022 3:30,0.0,0.0,14.962,186.057216
15/10/2022 3:45,0.0,0.0,15.06453333,186.057216
15/10/2022 4:00,0.0,0.0,15.10126667,186.057216
15/10/2022 4:15,0.0,0.0,15.12326667,186.057216
15/10/2022 4:30,0.0,0.0,15.2114,186.057216
15/10/2022 4:45,0.0,0.0,15.21853333,186.057216
15/10/2022 5:00,0.0,0.0,15.27053333,186.057216
15/10/2022 5:15,0.0,0.0,15.52853333,186.057216
15/10/2022 5:30,0.0,0.0,15.78606667,186.057216
15/10/2022 5:45,0.0,0.0,15.91886667,186.057216
15/10/2022 6:00,0.0,0.0,16.81,186.057216
15/10/2022 6:15,0.0,25.647995,21.45266667,186.057216
15/10/2022 6:30,0.08,386.5306,33.71693333,186.057216
15/10/2022 6:45,0.219,958.34656,50.60033333,186.057216
15/10/2022 7:00,0.368,1512.6184,111.3454667,186.057216
15/10/2022 7:15,0.484,1958.6293,155.5853333,186.057216
15/10/2022 7:30,0.61,2477.2378,202.4086667,186.057216
15/10/2022 7:45,0.778,3109.6487,247.414,186.057216
15/10/2022 8:00,1.094,4554.574,292.5793333,186.057216
15/10/2022 8:15,1.565,6404.529,340.474,186.057216
15/10/2022 8:30,2.061,8429.249,384.9913333,186.057216
15/10/2022 8:45,2.688,10766.832,424.7326667,186.057216
15/10/2022 9:00,3.069,12103.377,466.8773333,186.057216
15/10/2022 9:15,3.479,13915.725,503.3213333,186.057216
15/10/2022 9:30,4.025,15904.784,540.5546667,186.057216
15/10/2022 9:45,4.438,17545.727,575.036,186.057216
15/10/2022 10:00,4.788,18724.793,606.4913333,186.057216
15/10/2022 10:15,4.972,19448.498,630.3366667,186.057216
15/10/2022 10:30,5.32,20936.7,652.8813333,186.057216
15/10/2022 10:45,5.71,22376.35,677.212,186.057216
15/10/2022 11:00,5.943,23181.246,694.3353333,186.057216
15/10/2022 11:15,6.085,23752.955,708.264,186.057216
15/10/2022 11:30,6.138,23812.186,713.8413333,186.057216
15/10/2022 11:45,6.162,24010.574,719.7833333,186.057216
15/10/2022 12:00,6.199,24037.488,719.112,186.057216
15/10/2022 12:15,6.088,23635.91,719.3146667,186.057216
15/10/2022 12:30,6.193,24074.916,719.3366667,186.057216
15/10/2022 12:45,6.328,24504.525,710.8486667,186.057216
15/10/2022 13:00,6.033,22981.516,698.0773333,186.057216
15/10/2022 13:15,5.444,20947.07,675.9946667,186.057216
15/10/2022 13:30,5.198,20034.39,656.8913333,186.057216
15/10/2022 13:45,5.009,19322.379,633.422,186.057216
15/10/2022 14:00,4.785,18341.207,606.1613333,186.057216
15/10/2022 14:15,4.391,16875.428,572.8033333,186.057216
15/10/2022 14:30,3.979,15042.136,541.1093333,186.057216
15/10/2022 14:45,3.5,13411.461,506.3613333,186.057216
15/10/2022 15:00,3.205,12234.139,468.1513333,186.057216
15/10/2022 15:15,2.925,11124.176,423.0893333,186.057216
15/10/2022 15:30,2.559,9752.719,374.94,186.057216
15/10/2022 15:45,2.191,8188.053,327.1366667,186.057216
15/10/2022 16:00,1.772,6609.36,277.2206667,186.057216
15/10/2022 16:15,1.405,5211.283,233.1186667,186.057216
15/10/2022 16:30,1.083,4003.3123,74.0708,186.057216
15/10/2022 16:45,0.794,2788.407,37.19366667,186.057216
15/10/2022 17:00,0.275,913.9414,38.15913333,186.057216
