Time,generation,power(W),Irradiance (W/m2)
10/8/2023 10:30,2.746,11139.394,636.5046667
10/8/2023 10:45,2.101,7951.986,466.0213333
10/8/2023 11:00,1.57,6519.605,345.9246667
10/8/2023 11:15,1.035,3971.7434,263.28
10/8/2023 11:30,0.87,3612.0137,211.762
10/8/2023 11:45,1.663,6701.8657,307.0806667
10/8/2023 12:00,3.294,13028.635,350.286
10/8/2023 12:15,1.877,6636.887,298.816
10/8/2023 12:30,1.625,6082.1284,247.7933333
10/8/2023 12:45,0.413,994.2077,97.8524
10/8/2023 13:00,0.114,394.27997,51.4374
10/8/2023 13:15,0.072,259.49203,49.99093333
10/8/2023 13:30,0.165,805.36,58.82973333
10/8/2023 13:45,0.507,2166.38,102.4188667
10/8/2023 14:00,0.677,2637.379,129.3226667
10/8/2023 14:15,0.635,2464.7742,129.1113333
10/8/2023 14:30,0.63,2381.68,128.916
10/8/2023 14:45,0.519,2028.8292,115.1013333
10/8/2023 15:00,0.802,3413.0486,153.2533333
10/8/2023 15:15,0.976,3678.1765,186.15
10/8/2023 15:30,0.876,3394.707,176.8913333
10/8/2023 15:45,0.791,2992.805,166.884
10/8/2023 16:00,0.742,2846.3945,157.0426667
10/8/2023 16:15,0.647,2447.784,143.7533333
10/8/2023 16:30,0.646,2575.718,144.3446667
10/8/2023 16:45,0.848,3454.1526,174.4546667
10/8/2023 17:00,1.11,4483.16,210.5113333
10/8/2023 17:15,1.192,4532.4,216.2433333
10/8/2023 17:30,0.927,3384.7722,190.3386667
10/8/2023 17:45,0.659,2415.3206,157.0573333
10/8/2023 18:00,0.449,1618.8668,125.562
10/8/2023 18:15,0.275,971.9176,95.99513333
10/8/2023 18:30,0.111,325.88922,68.42026667
10/8/2023 18:45,0,2.5068338,48.58926667
10/8/2023 19:00,0,0,38.824
10/8/2023 19:15,0,0,38.41286667
10/8/2023 19:30,0,0,36.3378
10/8/2023 19:45,0,0,35.46973333
10/8/2023 20:00,0,0,35.2044
10/8/2023 20:15,0,0,35.7776
10/8/2023 20:30,0,0,37.3308
10/8/2023 20:45,0,0,39.55993333
10/8/2023 21:00,0,0,39.9138
10/8/2023 21:15,0,0,42.01086667
10/8/2023 21:30,0,0,45.96186667
10/8/2023 21:45,0,0,46.58126667
10/8/2023 22:00,0,0,47.45726667
10/8/2023 22:15,0,0,47.2572
10/8/2023 22:30,0,0,45.70526667
10/8/2023 22:45,0,0,44.8442
10/8/2023 23:00,0,0,44.98453333
10/8/2023 23:15,0,0,45.3002
10/8/2023 23:30,0,0,44.4252
10/8/2023 23:45,0,0,44.49866667
11/8/2023 0:00,0,0,45.11766667
11/8/2023 0:15,0,0,43.3354
11/8/2023 0:30,0,0,40.84053333
11/8/2023 0:45,0,0,41.17893333
11/8/2023 1:00,0,0,43.45286667
11/8/2023 1:15,0,0,41.56913333
11/8/2023 1:30,0,0,39.00166667
11/8/2023 1:45,0,0,35.28633333
11/8/2023 2:00,0,0,31.4152
11/8/2023 2:15,0,0,29.99606667
11/8/2023 2:30,0,0,29.80573333
11/8/2023 2:45,0,0,30.42493333
11/8/2023 3:00,0,0,30.84546667
11/8/2023 3:15,0,0,31.1406
11/8/2023 3:30,0,0,31.90586667
11/8/2023 3:45,0,0,31.26553333
11/8/2023 4:00,0,0,32.21466667
11/8/2023 4:15,0,0,32.50853333
11/8/2023 4:30,0,0,30.99273333
11/8/2023 4:45,0,0,31.70753333
11/8/2023 5:00,0,0,31.2366
11/8/2023 5:15,0,0,31.04546667
11/8/2023 5:30,0,0,31.9212
11/8/2023 5:45,0,0,33.30613333
11/8/2023 6:00,0,0,38.09686667
11/8/2023 6:15,0.035,228.95363,49.9022
11/8/2023 6:30,0.173,776.0695,72.49786667
11/8/2023 6:45,0.332,1402.3934,98.668
11/8/2023 7:00,0.642,2947.123,149.646
11/8/2023 7:15,1.449,5990.9365,368.3353333
11/8/2023 7:30,1.415,5135.679,375.9686667
11/8/2023 7:45,1.41,5389.7373,341.1126667
11/8/2023 8:00,1.281,4543.128,297.1293333
11/8/2023 8:15,1.213,5371.472,247.2546667
11/8/2023 8:30,1.977,7821.508,379.956
11/8/2023 8:45,2.26,9580.97,444.5606667
11/8/2023 9:00,2.373,7758.7886,538.3
11/8/2023 9:15,1.561,6159.686,349.67
11/8/2023 9:30,1.7,6733.3516,388.8386667
11/8/2023 9:45,1.031,3267.417,265.1853333
11/8/2023 10:00,0.447,1774.4017,151.7926667
11/8/2023 10:15,0.535,2222.1663,163.4313333
11/8/2023 10:30,0.57,2306.4717,148.6393333
11/8/2023 10:45,0.913,3582.9373,184.5993333
11/8/2023 11:00,0.731,2749.6643,166.222
11/8/2023 11:15,0.674,2657.4133,156.1206667
11/8/2023 11:30,0.814,3302.7183,176.05
11/8/2023 11:45,1.079,4391.466,219.108
11/8/2023 12:00,1.422,5904.8506,276.434
11/8/2023 12:15,2.864,13482.685,505.37
11/8/2023 12:30,7.163,29765.646,1226.832667
11/8/2023 12:45,6.877,23795.275,1031.148
11/8/2023 13:00,3.628,15485.74,949.5306667
11/8/2023 13:15,4.448,16573.217,1235.281333
11/8/2023 13:30,4.17,14340.221,1175.378667
11/8/2023 13:45,3.622,14383.036,724.6073333
11/8/2023 14:00,4.028,15802.664,796.5246667
11/8/2023 14:15,4.538,17996.26,816.8073333
11/8/2023 14:30,3.793,13918.405,928.1833333
11/8/2023 14:45,3.258,12365.181,633.2033333
11/8/2023 15:00,4.158,15820.027,620.276
11/8/2023 15:15,2.884,10058.443,541.5426667
11/8/2023 15:30,2.365,9820.845,471.1266667
11/8/2023 15:45,2.464,9818.127,466.028
11/8/2023 16:00,2.569,9972.384,464.7866667
11/8/2023 16:15,2.268,8589.574,444.214
11/8/2023 16:30,1.956,7321.514,380.4506667
11/8/2023 16:45,1.65,6185.647,319.0486667
11/8/2023 17:00,1.096,3794.3855,229.3886667
11/8/2023 17:15,0.94,3918.2854,192.2366667
11/8/2023 17:30,0.842,2956.7158,198.546
11/8/2023 17:45,0.451,1569.2454,146.6886667
11/8/2023 18:00,0.174,700.7323,86.795
11/8/2023 18:15,0.182,567.7777,79.2742
11/8/2023 18:30,0.001,23.667427,49.49753333
11/8/2023 18:45,0,0,40.7354
11/8/2023 19:00,0,0,39.04386667
11/8/2023 19:15,0,0,38.03726667
11/8/2023 19:30,0,0,36.82366667
11/8/2023 19:45,0,0,37.9792
11/8/2023 20:00,0,0,37.41986667
11/8/2023 20:15,0,0,38.32506667
11/8/2023 20:30,0,0,39.12006667
11/8/2023 20:45,0,0,39.1118
11/8/2023 21:00,0,0,38.2434
11/8/2023 21:15,0,0,38.25086667
11/8/2023 21:30,0,0,37.0152
11/8/2023 21:45,0,0,37.56673333
11/8/2023 22:00,0,0,38.93486667
11/8/2023 22:15,0,0,37.91246667
11/8/2023 22:30,0,0,37.78
11/8/2023 22:45,0,0,38.22846667
11/8/2023 23:00,0,0,37.89686667
11/8/2023 23:15,0,0,35.042
11/8/2023 23:30,0,0,33.76913333
11/8/2023 23:45,0,0,33.9608
12/8/2023 0:00,0,0,33.2548
12/8/2023 0:15,0,0,32.85853333
12/8/2023 0:30,0,0,33.24113333
12/8/2023 0:45,0,0,33.8374
12/8/2023 1:00,0,0,33.97686667
12/8/2023 1:15,0,0,34.4328
12/8/2023 1:30,0,0,34.4322
12/8/2023 1:45,0,0,34.94046667
12/8/2023 2:00,0,0,33.46833333
12/8/2023 2:15,0,0,31.136
12/8/2023 2:30,0,0,30.09106667
12/8/2023 2:45,0,0,29.533
12/8/2023 3:00,0,0,29.68873333
12/8/2023 3:15,0,0,30.53673333
12/8/2023 3:30,0,0,31.45006667
12/8/2023 3:45,0,0,31.354
12/8/2023 4:00,0,0,30.75793333
12/8/2023 4:15,0,0,30.4772
12/8/2023 4:30,0,0,30.69833333
12/8/2023 4:45,0,0,30.97206667
12/8/2023 5:00,0,0,30.9126
12/8/2023 5:15,0,0,31.19993333
12/8/2023 5:30,0,0,31.6188
12/8/2023 5:45,0,0,32.50133333
12/8/2023 6:00,0,0,37.87473333
12/8/2023 6:15,0.009,104.94434,45.9412
12/8/2023 6:30,0.093,433.2475,58.2252
12/8/2023 6:45,0.227,986.6231,81.1508
12/8/2023 7:00,0.434,1777.0067,118.0915333
12/8/2023 7:15,0.479,1841.787,124.447
12/8/2023 7:30,0.487,2072.3765,117.4432667
12/8/2023 7:45,0.817,3508.11,256.05
12/8/2023 8:00,1.492,5910.4863,382.4633333
12/8/2023 8:15,1.342,4375.004,267.6853333
12/8/2023 8:30,1.827,6661.9546,501.012
12/8/2023 8:45,2.822,11558.591,702.8366667
12/8/2023 9:00,3.231,12806.821,746.9873333
12/8/2023 9:15,3.954,15824.89,889.1626667
12/8/2023 9:30,4.696,19582.35,1022.586667
12/8/2023 9:45,4.186,14886.961,848.208
12/8/2023 10:00,5.51,18675.504,1129.498667
12/8/2023 10:15,3.909,14438.79,939.128
12/8/2023 10:30,1.841,5324.4917,444.3426667
12/8/2023 10:45,2.558,11172.553,646.076
12/8/2023 11:00,4,10698.839,1230.501333
12/8/2023 11:15,5.488,19894.516,1089.875333
12/8/2023 11:30,3.026,11533.005,735.92
12/8/2023 11:45,3.442,16497.756,510.7593333
12/8/2023 12:00,1.832,7709.5845,1000.189333
12/8/2023 12:15,5.07,22303.375,1022.913333
12/8/2023 12:30,3.468,14195.497,1415.326667
12/8/2023 12:45,3.473,11697.95,1060.89
12/8/2023 13:00,3.482,7798.351,1208.680667
12/8/2023 13:15,3.615,13992.547,1201.854
12/8/2023 13:30,4.132,16989.89,985.5233333
12/8/2023 13:45,4.103,16234.51,959.22
12/8/2023 14:00,3.722,15483.273,1049.836
12/8/2023 14:15,3.825,12644.712,1032.855333
12/8/2023 14:30,3.04,10568.076,520.7546667
12/8/2023 14:45,2.541,10138.95,489.098
12/8/2023 15:00,2.744,8450.738,538.302
12/8/2023 15:15,1.725,6177.3115,506.2893333
12/8/2023 15:30,0.888,3057.5032,204.7386667
12/8/2023 15:45,2.462,11106.492,530.994
12/8/2023 16:00,4.637,17580.104,907.214
12/8/2023 16:15,2.835,10016.29,603.6526667
12/8/2023 16:30,2.092,7726.106,423.016
12/8/2023 16:45,2.115,7606.8394,424.5073333
12/8/2023 17:00,1.112,4286.984,212.3266667
12/8/2023 17:15,1.577,5961.321,190.518
12/8/2023 17:30,0.802,2672.169,160.968
12/8/2023 17:45,0.329,1128.7397,95.27413333
12/8/2023 18:00,0.163,573.2977,66.43366667
12/8/2023 18:15,0.104,388.44528,54.29453333
12/8/2023 18:30,0.06,198.31891,45.0992
12/8/2023 18:45,0,0,32.44586667
12/8/2023 19:00,0,0,24.7296
12/8/2023 19:15,0,0,23.80366667
12/8/2023 19:30,0,0,24.35626667
12/8/2023 19:45,0,0,24.31233333
12/8/2023 20:00,0,0,24.4012
12/8/2023 20:15,0,0,24.94613333
12/8/2023 20:30,0,0,25.211
12/8/2023 20:45,0,0,25.461
12/8/2023 21:00,0,0,25.62993333
12/8/2023 21:15,0,0,26.0122
12/8/2023 21:30,0,0,26.76373333
12/8/2023 21:45,0,0,26.9626
12/8/2023 22:00,0,0,26.4476
12/8/2023 22:15,0,0,25.88773333
12/8/2023 22:30,0,0,25.82186667
12/8/2023 22:45,0,0,26.4554
12/8/2023 23:00,0,0,25.9108
12/8/2023 23:15,0,0,25.07193333
12/8/2023 23:30,0,0,24.61526667
12/8/2023 23:45,0,0,24.719
13/8/2023 0:00,0,0,24.7996
13/8/2023 0:15,0,0,25.31493333
13/8/2023 0:30,0,0,25.9264
13/8/2023 0:45,0,0,26.47093333
13/8/2023 1:00,0,0,27.5824
13/8/2023 1:15,0,0,27.95113333
13/8/2023 1:30,0,0,28.00213333
13/8/2023 1:45,0,0,28.08266667
13/8/2023 2:00,0,0,28.1786
13/8/2023 2:15,0,0,28.4728
13/8/2023 2:30,0,0,28.60466667
13/8/2023 2:45,0,0,29.06106667
13/8/2023 3:00,0,0,29.15666667
13/8/2023 3:15,0,0,29.14226667
13/8/2023 3:30,0,0,29.64986667
13/8/2023 3:45,0,0,29.44466667
13/8/2023 4:00,0,0,29.98133333
13/8/2023 4:15,0,0,31.10653333
13/8/2023 4:30,0,0,31.39373333
13/8/2023 4:45,0,0,31.37866667
13/8/2023 5:00,0,0,31.28393333
13/8/2023 5:15,0,0,31.76206667
13/8/2023 5:30,0,0,32.32173333
13/8/2023 5:45,0,0,32.74813333
13/8/2023 6:00,0,0,35.9054
13/8/2023 6:15,0,43.084293,41.73486667
13/8/2023 6:30,0.023,112.88444,45.6342
13/8/2023 6:45,0.05,281.46307,56.9598
13/8/2023 7:00,0.45,2109.847,112.0588
13/8/2023 7:15,0.762,3075.4888,171.0573333
13/8/2023 7:30,1.002,4133.3633,215.1113333
13/8/2023 7:45,1.347,5406.5728,283.3713333
13/8/2023 8:00,1.646,6636.648,339.1573333
13/8/2023 8:15,2.176,9327.662,409.3766667
13/8/2023 8:30,2.334,8798.274,453.0833333
13/8/2023 8:45,2.201,8480.268,442.3793333
13/8/2023 9:00,1.853,5391.2163,382.0493333
13/8/2023 9:15,1.585,6466.5547,352.1073333
13/8/2023 9:30,0.675,2291.0417,244.596
13/8/2023 9:45,0.802,4675.8267,167.1551333
13/8/2023 10:00,2.322,17188.22,441.5853333
13/8/2023 10:15,2.675,8147.791,545.9888
13/8/2023 10:30,0.505,2435.3235,139.2696667
13/8/2023 10:45,1.161,4748.445,245.0586667
13/8/2023 11:00,1.692,6503.798,329.08
13/8/2023 11:15,3.2,17990.516,683.1706667
13/8/2023 11:30,6.957,27790.803,1297.846
13/8/2023 11:45,7.546,32959.348,1518.413333
13/8/2023 12:00,4.045,13112.935,1529.053333
13/8/2023 12:15,2.755,9431.355,778.9673333
13/8/2023 12:30,1.629,5648.9746,329.4653333
13/8/2023 12:45,1.076,4722.655,225.2206667
13/8/2023 13:00,1.622,6457.803,305.9786667
13/8/2023 13:15,1.85,7309.8516,347.2926667
13/8/2023 13:30,2.191,9340.529,405.7
13/8/2023 13:45,2.933,13232.663,523.082
13/8/2023 14:00,2.414,6872.7744,356.6246667
13/8/2023 14:15,1.907,7896.8896,330.228
13/8/2023 14:30,1.275,4193.01,274.9613333
13/8/2023 14:45,0.924,3454.9714,204.462
13/8/2023 15:00,0.975,4045.0728,209.7553333
13/8/2023 15:15,1.283,5089.3555,235.948
13/8/2023 15:30,1.155,4111.5884,190.612
13/8/2023 15:45,0.906,3506.3264,197.6593333
13/8/2023 16:00,0.755,2882.321,183.4073333
13/8/2023 16:15,0.68,2789.412,150.206
13/8/2023 16:30,0.729,2505.7437,141.8688
13/8/2023 16:45,0.493,1823.1232,108.7027333
13/8/2023 17:00,0.376,1211.5553,80.74653333
13/8/2023 17:15,0.401,1727.1813,99.58113333
13/8/2023 17:30,0.476,1744.915,110.8469333
13/8/2023 17:45,0.356,1324.7086,96.8352
13/8/2023 18:00,0.368,1382.9929,102.2593333
13/8/2023 18:15,0.246,873.9409,80.8966
13/8/2023 18:30,0.103,308.72998,56.12546667
13/8/2023 18:45,0,0,35.17493333
13/8/2023 19:00,0,0,30.31066667
13/8/2023 19:15,0,0,29.67753333
13/8/2023 19:30,0,0,29.30333333
13/8/2023 19:45,0,0,29.5906
13/8/2023 20:00,0,0,29.74533333
13/8/2023 20:15,0,0,30.061
13/8/2023 20:30,0,0,30.3556
13/8/2023 20:45,0,0,30.03973333
13/8/2023 21:00,0,0,30.4146
13/8/2023 21:15,0,0,30.48886667
13/8/2023 21:30,0,0,31.0416
13/8/2023 21:45,0,0,31.80666667
13/8/2023 22:00,0,0,32.0492
13/8/2023 22:15,0,0,31.8056
13/8/2023 22:30,0,0,31.8428
13/8/2023 22:45,0,0,31.42306667
13/8/2023 23:00,0,0,31.3208
13/8/2023 23:15,0,0,31.24713333
13/8/2023 23:30,0,0,31.555
13/8/2023 23:45,0,0,31.03933333
14/8/2023 0:00,0,0,28.8542
14/8/2023 0:15,0,0,28.30226667
14/8/2023 0:30,0,0,28.43493333
14/8/2023 0:45,0,0,28.46486667
14/8/2023 1:00,0,0,28.6492
14/8/2023 1:15,0,0,28.99553333
14/8/2023 1:30,0,0,29.29006667
14/8/2023 1:45,0,0,29.77586667
14/8/2023 2:00,0,0,30.114
14/8/2023 2:15,0,0,30.2096
14/8/2023 2:30,0,0,30.12106667
14/8/2023 2:45,0,0,30.57066667
14/8/2023 3:00,0,0,29.5848
14/8/2023 3:15,0,0,29.5852
14/8/2023 3:30,0,0,29.0996
14/8/2023 3:45,0,0,29.31326667
14/8/2023 4:00,0,0,29.762
14/8/2023 4:15,0,0,30.4028
14/8/2023 4:30,0,0,30.6018
14/8/2023 4:45,0,0,30.86713333
14/8/2023 5:00,0,0,30.73426667
14/8/2023 5:15,0,0,30.96173333
14/8/2023 5:30,0,0,31.0278
14/8/2023 5:45,0,0,31.96993333
14/8/2023 6:00,0,0,35.59786667
14/8/2023 6:15,0.053,311.34607,48.7936
14/8/2023 6:30,0.117,610.66925,63.45373333
14/8/2023 6:45,0.342,1435.296,99.49186667
14/8/2023 7:00,0.323,1273.7521,94.751
14/8/2023 7:15,0.427,1761.2089,91.4848
14/8/2023 7:30,0.541,2562.8618,145.6706667
14/8/2023 7:45,0.919,3607.3384,181.834
14/8/2023 8:00,1.48,5646.91,264.5866667
14/8/2023 8:15,1.468,5513.6353,228.5586667
14/8/2023 8:30,1.66,5795.7017,293.114
14/8/2023 8:45,1.55,5183.466,243.676
14/8/2023 9:00,1.827,8379.693,462.2753333
14/8/2023 9:15,1.131,4551.259,352.992
14/8/2023 9:30,2.116,8859.284,324.2406667
14/8/2023 9:45,3.189,13563.38,471.7033333
14/8/2023 10:00,3.628,15426.055,663.218
14/8/2023 10:15,4.142,15009.612,1027.998
14/8/2023 10:30,3.328,14731.423,657.3946667
14/8/2023 10:45,2.723,12024.4,738.8166667
14/8/2023 11:00,1.458,5483.858,341.108
14/8/2023 11:15,5.271,18102.65,532.888
14/8/2023 11:30,2.792,9645.67,470.7553333
14/8/2023 11:45,2.04,7901.613,321.706
14/8/2023 12:00,2.338,9620.333,346.252
14/8/2023 12:15,2.946,11422.135,518.852
14/8/2023 12:30,3.036,11594.013,555.06
14/8/2023 12:45,2.328,8119.4116,465.6266667
14/8/2023 13:00,2.835,11497.045,583.958
14/8/2023 13:15,2.992,12573.289,611.2386667
14/8/2023 13:30,3.489,13145.23,638.1093333
14/8/2023 13:45,3.805,14003.511,759.662
14/8/2023 14:00,4.111,16539.826,881.6346667
14/8/2023 14:15,4.976,17306.334,936.8006667
14/8/2023 14:30,4.995,11256.81,742.252
14/8/2023 14:45,3.693,12710.576,917.2786667
14/8/2023 15:00,3.863,14986.567,842.8553333
14/8/2023 15:15,3.179,10234.694,891.0493333
14/8/2023 15:30,3.165,12446.244,760.7786667
14/8/2023 15:45,2.098,6347.552,826.474
14/8/2023 16:00,1.781,5413.583,614.9513333
14/8/2023 16:15,1.526,5537.7207,635.7726667
14/8/2023 16:30,1.799,6242.2485,497.1453333
14/8/2023 16:45,2.326,9898.234,430.3346667
14/8/2023 17:00,1.243,3119.1025,204.1966667
14/8/2023 17:15,0.401,1503.7427,124.3973333
14/8/2023 17:30,0.34,1237.3762,103.3114667
14/8/2023 17:45,0.333,1269.6549,98.62806667
14/8/2023 18:00,0.298,1046.5219,92.2968
14/8/2023 18:15,0.142,440.45837,68.46666667
14/8/2023 18:30,0.022,71.49466,47.0946
14/8/2023 18:45,0,0,35.49246667
14/8/2023 19:00,0,0,31.9988
14/8/2023 19:15,0,0,30.03493333
14/8/2023 19:30,0,0,29.8512
14/8/2023 19:45,0,0,28.74886667
14/8/2023 20:00,0,0,28.2638
14/8/2023 20:15,0,0,28.33746667
14/8/2023 20:30,0,0,28.35893333
14/8/2023 20:45,0,0,29.37446667
14/8/2023 21:00,0,0,29.33026667
14/8/2023 21:15,0,0,29.7058
14/8/2023 21:30,0,0,29.9342
14/8/2023 21:45,0,0,30.58933333
14/8/2023 22:00,0,0,31.18566667
14/8/2023 22:15,0,0,32.2604
14/8/2023 22:30,0,0,32.44393333
14/8/2023 22:45,0,0,28.66166667
14/8/2023 23:00,0,0,27.543
14/8/2023 23:15,0,0,27.16113333
14/8/2023 23:30,0,0,27.367
14/8/2023 23:45,0,0,27.94166667
15/8/2023 0:00,0,0,28.36206667
15/8/2023 0:15,0,0,28.35366667
15/8/2023 0:30,0,0,28.41353333
15/8/2023 0:45,0,0,28.3544
15/8/2023 1:00,0,0,28.5088
15/8/2023 1:15,0,0,28.61153333
15/8/2023 1:30,0,0,29.024
15/8/2023 1:45,0,0,30.23873333
15/8/2023 2:00,0,0,30.40086667
15/8/2023 2:15,0,0,30.60626667
15/8/2023 2:30,0,0,30.99673333
15/8/2023 2:45,0,0,31.1078
15/8/2023 3:00,0,0,31.82106667
15/8/2023 3:15,0,0,31.83486667
15/8/2023 3:30,0,0,32.24033333
15/8/2023 3:45,0,0,32.1668
15/8/2023 4:00,0,0,32.39526667
15/8/2023 4:15,0,0,33.116
15/8/2023 4:30,0,0,33.43253333
15/8/2023 4:45,0,0,33.85893333
15/8/2023 5:00,0,0,33.8884
15/8/2023 5:15,0,0,34.2348
15/8/2023 5:30,0,0,34.8534
15/8/2023 5:45,0,0,37.9508
15/8/2023 6:00,0.012,118.88011,48.65713333
15/8/2023 6:15,0.133,604.2635,78.42533333
15/8/2023 6:30,0.269,1132.2006,117.0936667
15/8/2023 6:45,0.406,1660.9917,170.8446667
15/8/2023 7:00,0.54,2196.2305,221.1453333
15/8/2023 7:15,0.762,3160.8384,309.4673333
15/8/2023 7:30,1.125,4648.876,394.0773333
15/8/2023 7:45,1.486,5864.9688,478.35
15/8/2023 8:00,1.858,7632.921,537.1633333
15/8/2023 8:15,2.206,8658.443,610.5106667
15/8/2023 8:30,2.278,9891.596,698.9153333
15/8/2023 8:45,2.241,7589.722,781.6086667
15/8/2023 9:00,2.987,11685.588,910.5753333
15/8/2023 9:15,3.615,18902.426,977.386
15/8/2023 9:30,4.997,18617.912,879.224
15/8/2023 9:45,4.66,15535.635,1115.136667
15/8/2023 10:00,4.226,15911.057,1188.783333
15/8/2023 10:15,3.744,15646.119,1089.476
15/8/2023 10:30,4.66,19038.158,1292.210667
15/8/2023 10:45,3.899,15131.93,1305.987333
15/8/2023 11:00,3.462,10294.235,1206.391333
15/8/2023 11:15,3.366,10105.49,1124.794667
15/8/2023 11:30,3.702,9849.864,1103.379333
15/8/2023 11:45,3.692,15266.558,522.724
15/8/2023 12:00,3.956,15018.428,1042.304
15/8/2023 12:15,2.473,8694.781,899.5766667
15/8/2023 12:30,3.709,9967.21,1247.376
15/8/2023 12:45,3.979,16552.48,853.9413333
15/8/2023 13:00,2.776,10793.759,990.1393333
15/8/2023 13:15,3.407,14725.84,1312.486667
15/8/2023 13:30,3.741,15551.29,1223.255333
15/8/2023 13:45,1.617,6771.9287,726.2073333
15/8/2023 14:00,2.96,20828.69,333.5206667
15/8/2023 14:15,4.176,10966.973,589.4386667
15/8/2023 14:30,3.151,12250.862,667.1346667
15/8/2023 14:45,4.64,19132.48,812.298
15/8/2023 15:00,3.614,15549.328,990.094
15/8/2023 15:15,3.592,13559.58,699.5466667
15/8/2023 15:30,2.542,7584.2812,644.1426667
15/8/2023 15:45,2.369,8806.441,467.4713333
15/8/2023 16:00,3.155,12175.131,540.4113333
15/8/2023 16:15,2.656,10005.114,613.3833333
15/8/2023 16:30,1.897,9823.059,496.5113333
15/8/2023 16:45,1.36,4094.7998,459.9866667
15/8/2023 17:00,0.852,3634.4214,170.176
15/8/2023 17:15,0.697,3065.725,123.672
15/8/2023 17:30,0.524,1744.5803,103.7626667
15/8/2023 17:45,0.275,968.8935,73.0502
15/8/2023 18:00,0.151,528.80304,53.7576
15/8/2023 18:15,0.074,248.31886,41.64146667
15/8/2023 18:30,0.007,44.105988,32.51926667
15/8/2023 18:45,0,0,23.13086667
15/8/2023 19:00,0,0,20.01866667
15/8/2023 19:15,0,0,19.89506667
15/8/2023 19:30,0,0,19.85933333
15/8/2023 19:45,0,0,19.83746667
15/8/2023 20:00,0,0,19.9254
15/8/2023 20:15,0,0,20.08053333
15/8/2023 20:30,0,0,20.19866667
15/8/2023 20:45,0,0,20.40493333
15/8/2023 21:00,0,0,20.78773333
15/8/2023 21:15,0,0,21.472
15/8/2023 21:30,0,0,22.00246667
15/8/2023 21:45,0,0,22.63506667
15/8/2023 22:00,0,0,23.37113333
15/8/2023 22:15,0,0,23.9594
15/8/2023 22:30,0,0,24.18726667
15/8/2023 22:45,0,0,24.80553333
15/8/2023 23:00,0,0,24.9602
15/8/2023 23:15,0,0,25.851
15/8/2023 23:30,0,0,26.57966667
15/8/2023 23:45,0,0,27.2566
16/8/2023 0:00,0,0,27.70533333
16/8/2023 0:15,0,0,28.5884
16/8/2023 0:30,0,0,28.82346667
16/8/2023 0:45,0,0,29.21273333
16/8/2023 1:00,0,0,29.70566667
16/8/2023 1:15,0,0,30.05953333
16/8/2023 1:30,0,0,30.8612
16/8/2023 1:45,0,0,31.5756
16/8/2023 2:00,0,0,31.80373333
16/8/2023 2:15,0,0,31.59
16/8/2023 2:30,0,0,32.1792
16/8/2023 2:45,0,0,32.3928
16/8/2023 3:00,0,0,32.68
16/8/2023 3:15,0,0,32.43646667
16/8/2023 3:30,0,0,31.88433333
16/8/2023 3:45,0,0,31.76746667
16/8/2023 4:00,0,0,32.173
16/8/2023 4:15,0,0,33.16546667
16/8/2023 4:30,0,0,33.22473333
16/8/2023 4:45,0,0,33.4824
16/8/2023 5:00,0,0,33.60753333
16/8/2023 5:15,0,0,33.96866667
16/8/2023 5:30,0,0,34.73426667
16/8/2023 5:45,0,0,36.6766
16/8/2023 6:00,0.006,108.91745,45.36013333
16/8/2023 6:15,0.195,801.99994,91.4414
16/8/2023 6:30,0.353,1330.5582,125.47
16/8/2023 6:45,0.51,2273.0605,113.7145333
16/8/2023 7:00,1.008,3913.2454,228.6613333
16/8/2023 7:15,1.245,5834.8223,271.218
16/8/2023 7:30,1.416,6122.322,269.3226667
16/8/2023 7:45,1.598,6351.5156,427.4326667
16/8/2023 8:00,2.149,9225.371,482.772
16/8/2023 8:15,2.365,9247.538,554.5933333
16/8/2023 8:30,2.373,6032.4136,571.5
16/8/2023 8:45,2.992,14458.996,667.062
16/8/2023 9:00,3.027,10510.289,687.0346667
16/8/2023 9:15,2.049,12379.615,782.166
16/8/2023 9:30,4.088,19812.764,798.832
16/8/2023 9:45,3.927,18219.75,851.5733333
16/8/2023 10:00,5.79,22277.992,1091.972
16/8/2023 10:15,4.792,19056.174,1153.648667
16/8/2023 10:30,4.687,21282.143,1167.204667
16/8/2023 10:45,3.455,14347.822,481.0673333
16/8/2023 11:00,3.989,16612.006,669.8166667
16/8/2023 11:15,3.72,16649.395,864.792
16/8/2023 11:30,3.634,15266.993,1129.83
16/8/2023 11:45,4.242,17982.607,1107.492
16/8/2023 12:00,3.621,15207.647,979.7226667
16/8/2023 12:15,3.405,10526.831,736.456
16/8/2023 12:30,3.206,11673.206,1046.377333
16/8/2023 12:45,3.215,11440.951,1163.798667
16/8/2023 13:00,3.42,16070.104,780.27
16/8/2023 13:15,3.303,15065.971,937.6853333
16/8/2023 13:30,3.313,11574.601,1210.003333
16/8/2023 13:45,3.042,10518.229,1203.482667
16/8/2023 14:00,2.916,11703.071,940.1186667
16/8/2023 14:15,3.265,13616.141,856.2406667
16/8/2023 14:30,3.372,12178.138,954.8133333
16/8/2023 14:45,3.084,11269.683,1055.633333
16/8/2023 15:00,2.85,11390.335,1005.543333
16/8/2023 15:15,3.071,11683.67,950.02
16/8/2023 15:30,2.626,10016.22,890.464
16/8/2023 15:45,2.931,11755.959,815.9993333
16/8/2023 16:00,2.971,11594.406,746.896
