Time,dcVoltage(V),totalActivePower(W),L1_acCurrent(A),L1_acFrequency(Hz),L1_acVoltage(V),L1_activePower(W),L1_reactivePower(W),L2_acCurrent(A),L2_acFrequency(Hz),L2_acVoltage(V),L2_activePower(W),L2_reactivePower(W),L3_acCurrent(A),L3_acFrequency(Hz),L3_acVoltage(V),L3_activePower(W),L3_reactivePower(W)
2023/10/31 14:45,747.5,24931,36.5391,49.9923,226.547,8305,-408,36.4219,49.9927,228.391,8321,-344,36.3672,49.9926,228.062,8305,-360
2023/10/31 14:50,746.625,24013,35.1562,50.0022,226.531,7975,-328,35.1641,50.0027,228.641,8016,-284,35.1719,50.0029,228.344,8022,-312
2023/10/31 14:55,747.625,22231,32.6875,49.98,224.453,7391,-265,32.6641,49.9826,226.891,7416,-302,32.6719,49.9787,226.469,7424,-302
2023/10/31 15:00,747.5,21376,31.3594,49.9669,225.453,7084,-333,31.4141,49.9665,228.438,7138,-295,31.4609,49.966,227.219,7154,-336
2023/10/31 15:05,747.5,20825,30.5625,49.966,225.906,6912,-321,30.5703,49.9642,227.938,6954,-335,30.5625,49.9657,228.266,6959,-351
2023/10/31 15:10,747.438,19677,28.875,49.9622,225.828,6546,-359,28.7656,49.9615,228.391,6548,-315,28.8203,49.9618,227.828,6583,-308
2023/10/31 15:15,747.5,19037,27.9453,49.9909,224.734,6311,-320,27.9219,49.9893,227.734,6347,-278,28,49.9906,226.859,6379,-320
2023/10/31 15:20,747.5,18326,26.9375,50.0306,225.016,6094,-337,26.8828,50.0305,227.953,6116,-286,26.8594,50.0294,227.453,6116,-337
2023/10/31 15:25,747.75,17264,25.4688,49.9806,225.812,5729,-351,25.4297,49.98,229.734,5774,-294,25.3672,49.9812,227.656,5761,-327
2023/10/31 15:30,747.438,15904,23.4062,49.9536,224.219,5269,-326,23.4609,49.9546,227.594,5316,-313,23.4375,49.9534,226.422,5319,-300
2023/10/31 15:35,748.125,14964,22.0234,49.9635,224.234,4956,-321,22.0703,49.9636,227.406,5001,-259,22.0391,49.9621,226.062,5007,-291
2023/10/31 15:40,747.438,13932,20.5547,49.9902,224.297,4632,-328,20.4766,49.9901,227.766,4643,-304,20.5078,49.9898,226.844,4657,-339
2023/10/31 15:45,748.125,13229,19.4922,50.0204,223.875,4384,-345,19.5078,50.0198,227.891,4417,-314,19.4922,50.0199,227.109,4428,-331
2023/10/31 15:50,747.5,11847,17.4531,50.0245,223.797,3917,-350,17.5156,50.0261,227.312,3966,-288,17.5,50.0251,226.328,3964,-330
2023/10/31 15:55,747.5,11161,16.4141,49.9623,224.938,3674,-309,16.5469,49.9618,227.594,3735,-278,16.6172,49.9623,227.453,3752,-316
2023/10/31 16:00,747.562,10390,15.3359,49.9769,223.125,3423,-311,15.4453,49.9763,226.734,3473,-283,15.5,49.9763,225.703,3494,-285
2023/10/31 16:05,747.438,9661,14.3672,50.0091,224.672,3200,-296,14.3438,50.0095,228.547,3225,-255,14.3672,50.0103,226.969,3236,-302
2023/10/31 16:10,748.312,9239,13.7891,49.9596,224.172,3086,-340,13.625,49.9607,228.297,3072,-302,13.6406,49.9608,227.203,3081,-320
2023/10/31 16:15,747.5,8976,13.3594,50.0176,223.016,2978,-315,13.3203,50.0179,226.875,2993,-300,13.3438,50.0172,225.797,3005,-301
2023/10/31 16:20,747.062,8567,12.7344,49.9707,223.391,2845,-303,12.75,49.9702,225.75,2862,-293,12.7266,49.9716,226.109,2860,-329
2023/10/31 16:25,747.688,8027,12.0234,49.9619,222.812,2673,-314,11.8984,49.9634,226.375,2667,-278,11.9453,49.9623,225.516,2687,-286
2023/10/31 16:30,747.125,7707,11.4531,49.9824,222.75,2543,-304,11.5469,49.9814,225.906,2586,-273,11.4766,49.9826,225.891,2578,-293
2023/10/31 16:35,747.375,7252,10.8672,49.9652,223.469,2413,-301,10.7578,49.9654,227.641,2412,-260,10.8125,49.9661,225.641,2427,-308
2023/10/31 16:40,746.938,6741,10.1094,49.9729,222.016,2240,-323,10.0156,49.9741,227.281,2242,-298,10.0703,49.9728,225.438,2259,-320
2023/10/31 16:45,747.125,6046,9.05469,50.0099,224.75,1997,-311,9.17188,50.0096,228.953,2044,-275,9.00781,50.0121,226.734,2005,-326
2023/10/31 16:50,747,5403,8.13281,49.9846,223.219,1791,-333,8.125,49.9825,227.969,1810,-288,8.07812,49.9844,225.625,1802,-317
2023/10/31 16:55,747.688,4781,7.14844,49.9888,222.844,1571,-309,7.24219,49.989,226.016,1608,-283,7.22656,49.9891,225.922,1602,-317
2023/10/31 17:00,747.125,2827,4.35938,49.975,222.125,933,-277,4.3125,49.9741,226.047,941,-237,4.38281,49.9757,225.531,953,-271
2023/10/31 17:05,747.625,2280,3.57812,50.0356,222.031,751,-273,3.53125,50.0352,226.312,764,-223,3.60156,50.0336,225.141,765,-275
2023/10/31 17:10,747.688,1954,3.10156,49.9852,222.516,637,-272,3.17188,49.9831,226.609,671,-243,3.09375,49.9842,225.562,646,-268
2023/10/31 17:15,748.25,1706,2.75,50.0125,221.656,552,-260,2.80469,50.0133,225.203,587,-225,2.77344,50.0124,225.297,567,-260
2023/10/31 17:20,747.688,1386,2.39062,49.9667,222.312,453,-279,2.34375,49.9671,226.422,469,-239,2.39062,49.9691,225.266,464,-271
2023/10/31 17:25,747.938,1083,1.98438,49.9919,221.953,343,-278,2.04688,49.9918,226.359,385,-251,1.96875,49.9917,225.547,355,-265
2023/10/31 17:30,747.75,680,1.58594,50.0079,222.891,210,-280,1.57031,50.008,226.938,245,-252,1.64062,50.0086,225.984,225,-292
2023/10/31 17:35,747.75,460,1.4375,50.0194,222.375,135,-289,1.375,50.0204,227.078,168,-256,1.48438,50.0199,225.781,157,-295
2023/10/31 17:40,748.25,228,1.44531,50.007,223.172,69,-314,1.30469,50.0064,226.875,77,-282,1.46094,50.0069,225.922,82,-313
2023/10/31 17:45,747.812,50,1.35156,49.9802,223.328,0,-299,1.17188,49.9769,227.203,17,-262,1.33594,49.9791,225.5,33,-299
2023/10/31 17:50,747,92,1.48438,50.0068,223.594,92,-305,1.45312,50.0071,227.141,0,-318,1.54688,50.0074,226.031,0,-308
2023/10/31 17:55,620.5,0,0,49.9956,222.141,0,0,0,49.996,226.109,0,0,0,49.9958,225.219,0,0
2023/11/1 6:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023/11/1 6:05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023/11/1 6:10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023/11/1 6:15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023/11/1 6:20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023/11/1 6:25,64.5,0,0,50.0288,225.438,0,0,0,50.0286,227,0,0,0,50.0294,226.297,0,0
2023/11/1 6:30,243.375,0,0,49.9757,224.891,0,0,0,49.9758,226.453,0,0,0,49.9761,225.859,0,0
2023/11/1 6:35,885.5,0,0,49.9933,224.938,0,0,0,49.9935,226.562,0,0,0,49.9926,226.219,0,0
2023/11/1 6:40,747.312,146,1.29688,49.9599,224.891,10,-289,1.35156,49.9598,226.484,130,-274,1.28125,49.9598,225.422,6,-286
2023/11/1 6:45,747.312,330,1.19531,49.9922,225.203,70,-257,1.19531,49.9927,226.312,113,-243,1.35938,49.9933,226.141,147,-266
2023/11/1 6:50,747.25,579,1.36719,49.9652,226.531,164,-261,1.46094,49.966,227.656,209,-258,1.5,49.9647,226.891,206,-271
2023/11/1 6:55,747.25,805,1.65625,49.9815,226.375,260,-268,1.67969,49.9801,227.141,282,-256,1.625,49.9809,226.656,263,-258
2023/11/1 7:00,747.312,1214,2,49.9852,226.781,381,-238,2.14844,49.9871,228.016,427,-231,2.09375,49.9861,227.234,406,-241
2023/11/1 7:05,747.562,1473,2.375,49.9638,224.047,476,-243,2.46875,49.965,225.578,505,-238,2.42188,49.9631,226.016,492,-240
2023/11/1 7:10,748.688,1781,2.85156,49.9744,225.422,595,-242,2.875,49.9758,227.094,607,-237,2.76562,49.9747,226.781,579,-238
2023/11/1 7:15,748.062,2134,3.28906,50.0025,223.688,699,-235,3.34375,50.0045,225.703,721,-223,3.32812,50.0028,225.844,714,-232
2023/11/1 7:20,747.938,2437,3.74219,49.9916,224.891,799,-260,3.78906,49.991,226.219,820,-245,3.78125,49.9905,225.922,818,-244
2023/11/1 7:25,747.812,2782,4.32812,50.0242,223,932,-263,4.25,50.0235,225.609,929,-232,4.25781,50.0231,225,921,-273
2023/11/1 7:30,747.25,3185,4.82031,50.0357,224.172,1046,-268,4.9375,50.0356,227.531,1083,-260,4.82031,50.0345,225.828,1056,-269
2023/11/1 7:35,748,3613,5.5,50.0328,222.891,1195,-295,5.55469,50.0344,225.859,1220,-276,5.46875,50.0309,224.453,1198,-299
2023/11/1 7:40,748.062,4130,6.24219,49.9794,224.75,1369,-333,6.22656,49.9789,227.391,1387,-289,6.20312,49.9804,226.516,1374,-325
2023/11/1 7:45,746.812,4812,7.1875,50.0331,226.812,1598,-335,7.24219,50.0347,229.266,1624,-318,7.09375,50.034,227.609,1590,-319
2023/11/1 7:50,746.688,5589,8.25781,50.0206,226.047,1844,-333,8.32812,50.0203,227.547,1873,-305,8.32031,50.0204,227.375,1872,-316
2023/11/1 7:55,746.688,6356,9.52344,50.0332,225.234,2133,-332,9.33594,50.0356,227.75,2107,-312,9.38281,50.0337,226.078,2116,-325
2023/11/1 8:00,747.75,7238,10.7422,50.0057,224.547,2401,-318,10.8125,50.0062,227.156,2440,-279,10.6719,50.0049,225.516,2397,-339
2023/11/1 8:05,747.75,8059,11.9141,50.0226,225.172,2660,-306,12.0781,50.023,227.641,2717,-265,11.9297,50.022,226.172,2682,-319
2023/11/1 8:10,746.875,9073,13.4062,49.9877,221.672,2979,-278,13.6562,49.9875,224.578,3056,-260,13.5625,49.9866,223.656,3038,-270
2023/11/1 8:15,746.625,10148,14.8984,49.9755,227.484,3383,-297,14.8281,49.9762,229.5,3387,-275,14.7891,49.9751,228.016,3378,-297
2023/11/1 8:20,747.375,11602,17.0078,49.9967,226.922,3858,-292,16.9922,49.9945,228.656,3881,-280,16.9531,49.9959,227.953,3863,-289
2023/11/1 8:25,747.938,13085,19.0859,49.9777,225.922,4318,-279,19.2578,49.9783,227.594,4389,-264,19.2109,49.9775,227.266,4378,-281
2023/11/1 8:30,747.562,14206,20.7812,49.9629,226.203,4711,-277,20.8047,49.9626,227.891,4746,-234,20.8438,49.9616,226.828,4749,-276
2023/11/1 8:35,747.938,15672,23.0156,49.9864,227.031,5178,-321,23.1953,49.9866,228.562,5249,-292,23.1641,49.9889,227.984,5245,-255
2023/11/1 8:40,747.938,16590,24.4297,50.0254,223.5,5490,-260,24.5,50.0284,225.766,5545,-259,24.5156,50.0235,225.609,5555,-298
2023/11/1 8:45,746.875,17816,26.1641,50.0288,225.906,5921,-313,26.0547,50.0297,228.406,5932,-291,26.1719,50.0289,227.328,5963,-263
2023/11/1 8:50,747.312,19138,28.0781,49.9697,225.172,6337,-320,28.1484,49.9692,226.609,6400,-300,28.1484,49.9685,225.781,6401,-300
2023/11/1 8:55,746.875,20327,29.875,50.0262,226.719,6740,-387,29.8672,50.0252,228.625,6785,-310,29.9141,50.0254,227.344,6802,-371
2023/11/1 9:00,747.312,21305,31.3828,50.0354,224.297,7068,-359,31.3906,50.0334,225.859,7111,-341,31.4062,50.0349,226.094,7126,-321
2023/11/1 9:05,747.562,22802,33.6094,50.0314,225.062,7579,-369,33.5469,50.0312,227.375,7605,-346,33.5703,50.0289,226.328,7618,-391
2023/11/1 9:10,747,24160,35.7969,49.9659,224.219,8036,-362,35.6094,49.9675,226.594,8048,-309,35.7031,49.9649,225.359,8076,-359
2023/11/1 9:15,747.562,25336,36.9531,49.9896,227.656,8427,-414,36.8203,49.9892,229.578,8427,-394,36.9453,49.9899,228.484,8482,-416
2023/11/1 9:20,748.25,26738,38.9922,49.9603,227.047,8876,-424,39.0469,49.9602,229.391,8941,-340,38.9531,49.9586,228.906,8921,-362
2023/11/1 9:25,747.5,27819,40.4141,50.0303,228.344,9230,-436,40.5781,50.0312,229.969,9307,-411,40.4297,50.0328,229.859,9282,-362
2023/11/1 9:30,747.375,28903,42,50.0143,228.188,9620,-462,41.8516,50.0142,229.672,9622,-393,41.9219,50.0137,229.141,9661,-441
2023/11/1 9:35,746.75,29688,43.0234,49.9805,227.312,9847,-429,43.0703,49.9814,229.172,9908,-371,43.125,49.9798,228.766,9933,-400
2023/11/1 9:40,747.125,30402,44.2188,50.0189,229.797,10114,-404,44.0234,50.019,231.75,10135,-398,44.1172,50.0193,229.906,10153,-400
2023/11/1 9:45,746.938,31332,45.4922,50.0213,228.297,10386,-389,45.625,50.0194,229.5,10467,-392,45.6562,50.0217,229.719,10479,-363
2023/11/1 9:50,748.062,32360,47.1719,49.9689,228.25,10721,-394,47.375,49.9688,229.547,10827,-361,47.2891,49.9709,229.641,10812,-338
2023/11/1 9:55,747.375,33417,48.4609,50.034,228.25,11097,-429,48.6094,50.0323,229.125,11171,-338,48.4375,50.0324,229.844,11149,-398
2023/11/1 10:00,746.688,34117,49.5469,50.0355,229.766,11338,-432,49.4375,50.0342,231.047,11376,-347,49.5625,50.0364,230.297,11403,-400
2023/11/1 10:05,747.188,34767,50.4453,50.0327,228.656,11553,-414,50.4141,50.0328,229.875,11617,-407,50.3828,50.0325,229,11597,-381
2023/11/1 10:10,748.188,35566,51.7812,49.9792,229.312,11819,-415,51.7734,49.979,231.062,11864,-380,51.7109,49.9809,230.844,11883,-381
2023/11/1 10:15,748,36098,52.5781,50.0264,228.938,12001,-414,52.5703,50.0273,231.281,12036,-421,52.5547,50.0258,230.031,12061,-421
2023/11/1 10:20,747.125,36713,53.1328,50.0337,229.047,12183,-391,53.125,50.0312,231.125,12232,-357,53.2812,50.0335,230.078,12298,-367
2023/11/1 10:25,748.062,37271,54.3281,50.0119,227.281,12436,-429,53.9688,50.014,229.469,12413,-433,53.9922,50.0111,229.234,12422,-399
2023/11/1 10:30,747.188,37441,54.2266,50.0311,228.875,12432,-434,54.3516,50.0309,230.391,12491,-374,54.3125,50.0309,229.906,12518,-359
2023/11/1 10:35,747.562,38171,55.375,50.0305,228.922,12717,-466,55.1484,50.0305,230.5,12702,-408,55.2266,50.0312,230.125,12752,-434
2023/11/1 10:40,747.25,38467,55.8125,49.9663,227.328,12728,-433,56.1328,49.9652,228.969,12856,-413,56.1875,49.9643,228.312,12883,-434
2023/11/1 10:45,747.312,39085,56.7031,49.9878,229.188,13001,-464,56.4844,49.9881,230.375,13028,-362,56.5859,49.9876,229.719,13056,-407
2023/11/1 10:50,747.562,39491,57.0781,49.9913,228.453,13095,-496,57.1406,49.991,229.594,13175,-436,57.2344,49.9878,229.906,13221,-525
2023/11/1 10:55,747.688,39963,57.8125,49.9712,228.984,13279,-473,57.7734,49.9715,230.594,13321,-441,57.8359,49.9695,229.594,13363,-477
2023/11/1 11:00,748.125,40111,58.3359,50.0065,230.531,13424,-523,57.5547,50.0055,232.25,13292,-440,57.875,50.0073,231.094,13395,-453
2023/11/1 11:05,747.188,40209,58.0547,49.9593,231,13345,-477,58.1406,49.9571,232.797,13428,-334,58.0469,49.9594,231.141,13436,-378
2023/11/1 11:10,747.688,40947,59.4062,49.9824,229.703,13593,-423,59.3438,49.9833,231.594,13665,-352,59.3828,49.9811,229.578,13689,-385
2023/11/1 11:15,748,41361,59.6172,50.0079,230.672,13758,-480,59.4219,50.0074,231.969,13775,-373,59.5859,50.0076,230.922,13828,-340
2023/11/1 11:20,747.312,41310,59.7578,49.9894,230.609,13713,-454,59.7734,49.9915,232.703,13783,-416,59.7266,49.9906,230.859,13814,-374
2023/11/1 11:25,747.062,41443,59.6875,50.0009,228.828,13703,-470,59.9766,50.0013,230.422,13858,-374,60.0078,50,230.359,13882,-443
2023/11/1 11:30,747,41853,60.4688,50.0238,230.359,13925,-519,60.1953,50.0242,231.781,13942,-486,60.3203,50.0255,230.562,13986,-520
2023/11/1 11:35,747.938,41939,60.5391,50.0339,229,13911,-485,60.6719,50.0351,231.016,14012,-345,60.5938,50.0332,230.141,14016,-451
2023/11/1 11:40,747.688,41985,60.5,50.015,231.938,13916,-486,60.75,50.015,232.859,14041,-408,60.6875,50.0177,231.891,14028,-407
2023/11/1 11:45,747.938,42088,60.7734,50.0007,231.422,13974,-488,60.8047,50.0016,233.172,14054,-421,60.8281,50.0023,231.609,14060,-424
2023/11/1 11:50,747.312,41975,60.5469,49.996,230.656,13892,-443,60.7734,49.9947,233.297,14035,-390,60.8047,49.9968,231.453,14048,-490
2023/11/1 11:55,748,41814,60.3828,50.0328,228.5,13860,-442,60.4766,50.0328,231.297,13970,-344,60.4766,50.0327,229.359,13984,-421
2023/11/1 12:00,747.812,42282,60.9141,50.0344,229.562,14048,-465,60.9297,50.0345,231.328,14128,-455,60.7891,50.0341,230.484,14106,-451
2023/11/1 12:05,747.125,42394,61.0625,50.0428,230.359,14105,-491,60.9453,50.0435,231.453,14146,-381,60.8672,50.0412,231.094,14143,-480
2023/11/1 12:10,747.875,42434,61.375,49.9978,231.281,14109,-426,61.3906,49.9972,232.734,14178,-427,61.2734,49.9977,230.359,14147,-455
2023/11/1 12:15,747.062,42788,61.8047,49.9667,229.656,14229,-537,61.625,49.9677,231.359,14243,-429,61.7578,49.9668,230.266,14316,-457
2023/11/1 12:20,747.312,42705,61.5859,49.9603,229.578,14154,-480,61.875,49.9586,231.188,14269,-397,61.8203,49.9582,231.328,14282,-386
2023/11/1 12:25,747.562,42930,61.8906,49.977,230.375,14281,-456,61.7344,49.9752,231.859,14307,-415,61.75,49.9771,230.938,14342,-432
2023/11/1 12:30,747.812,42519,61.4844,49.9809,230.922,14144,-452,61.4531,49.9804,231.609,14190,-395,61.5625,49.9802,231.375,14185,-421
2023/11/1 12:35,747.75,42567,61.3516,49.9787,231.547,14148,-493,61.2812,49.9796,233.297,14211,-428,61.2031,49.9804,231.625,14208,-395
2023/11/1 12:40,747.938,42565,61.3438,50.0317,231.562,14157,-468,61.2344,50.0337,233.172,14185,-383,61.2812,50.0327,232.234,14223,-455
2023/11/1 12:45,747.625,42451,61.1797,50.0278,229,14058,-465,61.3438,50.0289,231.281,14186,-395,61.4531,50.0278,229.578,14207,-457
2023/11/1 12:50,747.562,42455,61.2266,50.0239,230.531,14153,-427,60.8984,50.0249,231.469,14136,-468,61.0156,50.0247,230.859,14166,-427
2023/11/1 12:55,747.812,42218,60.9062,50.0189,231.609,14028,-423,60.9219,50.0206,233.25,14097,-381,60.8672,50.021,231.938,14093,-450
2023/11/1 13:00,747.562,41311,59.5938,49.9687,231.703,13695,-452,59.8125,49.968,233.078,13801,-386,59.7031,49.9701,231.562,13815,-431
2023/11/1 13:05,747.75,40972,58.9609,50.0266,230.391,13618,-450,58.8281,50.0256,232.844,13656,-426,58.875,50.0265,231.312,13698,-453
2023/11/1 13:10,746.875,40273,58.1016,49.9759,231.141,13384,-476,58.0703,49.9739,233.281,13431,-376,58.0625,49.9761,231.938,13458,-420
2023/11/1 13:15,747.5,39923,57.5781,50.0321,229.906,13259,-507,57.5938,50.0313,231.031,13332,-441,57.5625,50.0314,230.438,13332,-509
2023/11/1 13:20,746.625,39003,56.2734,50.0311,230.172,12938,-428,56.4609,50.0324,230.984,13038,-406,56.4219,50.032,231.203,13027,-431
2023/11/1 13:25,747.125,38677,55.9062,50.0064,229.438,12845,-491,55.8828,50.0071,232.141,12895,-427,55.9141,50.0067,230.391,12937,-377
2023/11/1 13:30,747.062,38028,54.9844,49.9767,231.5,12616,-450,55.0703,49.9783,233.562,12723,-323,54.9609,49.9783,230.953,12689,-452
2023/11/1 13:35,747.625,37416,54.1641,49.9581,230.594,12453,-434,54.0781,49.9589,231.172,12478,-395,54.0391,49.9581,231.281,12485,-373
2023/11/1 13:40,747.062,36545,52.8281,49.9597,229.703,12156,-424,52.7266,49.9589,231.422,12193,-426,52.6641,49.9586,230.844,12196,-421
2023/11/1 13:45,747.062,35676,51.7344,49.9644,231.141,11833,-413,51.875,49.9644,232.547,11933,-446,51.7656,49.965,230.531,11910,-416
2023/11/1 13:50,747.75,34643,50.0859,50.0266,229,11514,-412,50.0391,50.0268,231.578,11556,-406,50.0156,50.0259,230.109,11573,-440
2023/11/1 13:55,747.688,33627,48.7188,49.9981,229.234,11188,-455,48.625,49.9981,230.719,11215,-368,48.5781,49.9994,230.453,11224,-369
2023/11/1 14:00,748,32660,47.4062,49.9964,228.062,10840,-398,47.5469,49.9965,230.484,10920,-342,47.375,49.9943,229.406,10900,-363
2023/11/1 14:05,747.312,31600,45.8203,50.0171,227.094,10463,-390,46,50.0147,229.406,10553,-365,46.0547,50.0148,228.516,10584,-413
2023/11/1 14:10,747.125,30970,44.9297,50.0208,228.188,10259,-405,45.0312,50.0214,230.578,10343,-385,45.0391,50.0221,228.984,10368,-350
2023/11/1 14:15,747.25,30331,43.9766,49.9813,227.625,10038,-379,44.1719,49.9806,229.516,10134,-327,44.1484,49.9808,229.703,10159,-365
2023/11/1 14:20,746.812,29754,43.2891,49.9863,227.359,9874,-402,43.2969,49.9875,228.922,9934,-380,43.3125,49.9869,228.719,9946,-380
2023/11/1 14:25,747.062,28288,41.2188,50.0044,229.125,9374,-416,41.2734,50.0046,231.016,9446,-365,41.2969,50.0035,229.641,9468,-338
2023/11/1 14:30,747.125,27548,40.1797,49.9666,226.953,9141,-462,40.1484,49.9649,229.656,9194,-387,40.1953,49.9648,228.75,9213,-409
2023/11/1 14:35,747.312,26092,38.0703,50.037,227.828,8651,-372,38.0938,50.0369,230.328,8707,-370,38.1328,50.0383,228.578,8734,-379
2023/11/1 14:40,747.5,25522,37.1953,49.9691,226.531,8459,-363,37.2109,49.9704,228.547,8520,-317,37.2578,49.9695,227.656,8543,-337
2023/11/1 14:45,747.875,24647,36.0859,50.0018,226.312,8197,-384,35.9531,50.0017,229.484,8212,-318,35.9531,50.0018,228.281,8238,-308
2023/11/1 14:50,747.625,23886,35.0781,49.9673,228.125,7921,-437,35.0859,49.9666,230.359,7977,-330,35.0234,49.9679,229.328,7988,-338
2023/11/1 14:55,747.375,22685,33.1719,49.9788,227.359,7542,-382,33.125,49.9779,229.578,7560,-334,33.125,49.9799,228.672,7583,-351
2023/11/1 15:00,747.812,21183,31.0156,49.9657,226.078,7037,-408,30.9688,49.9668,229.219,7067,-349,30.8828,49.9658,228.234,7079,-335
2023/11/1 15:05,747.312,20234,29.6094,49.9715,226.297,6686,-397,29.6953,49.9716,229.812,6751,-348,29.7734,49.9713,228.109,6797,-365
2023/11/1 15:10,747,19506,28.7109,49.9813,225.328,6499,-401,28.5156,49.9834,227.562,6482,-366,28.6172,49.9824,227.312,6525,-361
2023/11/1 15:15,747.5,18689,27.4531,49.9914,226.891,6195,-334,27.4531,49.9918,230.047,6242,-290,27.4609,49.9925,228.406,6252,-324
2023/11/1 15:20,747.062,17839,26.3359,49.9704,226.922,5945,-342,26.1875,49.9683,229.25,5933,-330,26.1641,49.9711,229.25,5961,-317
2023/11/1 15:25,747.188,16728,24.5938,49.9628,224.875,5528,-317,24.7109,49.9621,228.781,5607,-273,24.5938,49.9639,228.109,5593,-308
2023/11/1 15:30,746.75,15148,22.1641,50.0105,225.359,5000,-366,22.2969,50.0132,228.766,5069,-312,22.2891,50.0117,227.672,5079,-370
2023/11/1 15:35,747.5,14256,20.9297,49.9817,226.047,4705,-356,21.0234,49.9805,228.891,4761,-294,21.0859,49.9826,228.094,4790,-346
2023/11/1 15:40,747.062,13491,19.8906,49.9744,224.656,4476,-376,19.875,49.9746,227.891,4503,-324,19.8203,49.974,226.672,4512,-341
2023/11/1 15:45,747.312,12429,18.4297,50.0268,225.094,4135,-318,18.375,50.0291,227.938,4150,-313,18.2656,50.0299,227.172,4144,-329
2023/11/1 15:50,747.562,11016,16.2969,50.027,226.188,3641,-319,16.3672,50.028,229.625,3683,-304,16.3516,50.0286,227.922,3692,-322
2023/11/1 15:55,747.25,10202,15.1172,50.0145,224.219,3390,-316,15,50.0127,227.734,3389,-302,15.1016,50.0142,226.859,3423,-296
2023/11/1 16:00,747.5,9795,14.6016,49.9855,223.406,3255,-341,14.5312,49.9865,227.172,3263,-295,14.5625,49.986,225.516,3277,-316
2023/11/1 16:05,747.438,9373,13.9062,49.9644,223.703,3088,-307,13.9844,49.9642,228.094,3134,-306,13.9688,49.9657,226.734,3151,-280
2023/11/1 16:10,748,9018,13.4766,50.0177,222.859,2998,-346,13.3281,50.0187,226.922,2994,-301,13.4297,50.0187,226.234,3026,-324
2023/11/1 16:15,747.625,8555,12.7578,50.0106,221.734,2835,-328,12.8125,50.0123,224.969,2870,-306,12.6875,50.0098,226.062,2850,-310
2023/11/1 16:20,747.562,8090,12.0703,49.986,223.344,2682,-338,12.0781,49.9869,227.109,2708,-315,11.9922,49.9872,226.391,2700,-310
2023/11/1 16:25,747.688,7536,11.2656,49.9685,222.641,2489,-303,11.3516,49.97,226.062,2529,-300,11.2656,49.9681,225.109,2518,-311
2023/11/1 16:30,747.5,7077,10.5234,49.9615,223.547,2324,-303,10.6484,49.961,227.531,2377,-284,10.6172,49.9599,225.984,2376,-272
2023/11/1 16:35,747.938,6602,9.91406,50.0225,223.359,2199,-310,9.78906,50.0228,227.062,2194,-286,9.84375,50.0223,226.188,2209,-306
2023/11/1 16:40,748,6272,9.30469,49.9767,221.719,2053,-325,9.4375,49.9783,226.062,2103,-282,9.46094,49.9782,225.078,2116,-320
2023/11/1 16:45,747.438,5734,8.63281,49.9628,223.141,1899,-328,8.60156,49.9634,226.781,1916,-288,8.60938,49.9631,226.344,1919,-322
2023/11/1 16:50,748.062,5267,7.90625,50.0299,224.047,1741,-322,7.97656,50.0289,227.141,1774,-297,7.86719,50.0306,226.922,1752,-325
2023/11/1 16:55,747.562,4671,7.05469,49.9706,223.203,1544,-325,7.02344,49.9711,227.422,1556,-291,7.08594,49.9717,226.594,1571,-317
2023/11/1 17:00,747.312,2232,3.45312,50.0322,221.359,717,-274,3.53125,50.0305,225.719,757,-234,3.57812,50.0295,224.75,758,-269
2023/11/1 17:05,747.5,1758,2.82812,50.012,222.469,559,-291,2.90625,50.0116,225.797,604,-251,2.92188,50.0101,225.547,595,-284
2023/11/1 17:10,747.375,1523,2.57031,50.0296,222.406,499,-282,2.55469,50.0292,226.875,517,-252,2.54688,50.0292,226.047,507,-275
2023/11/1 17:15,747.375,1269,2.23438,50.0037,222.375,405,-289,2.27344,50.0045,226.828,438,-264,2.24219,50.0037,226.219,426,-275
2023/11/1 17:20,747.625,1053,1.99219,49.9975,222.297,336,-288,1.99219,49.9989,225.594,364,-257,2.02344,49.9971,225.844,353,-287
2023/11/1 17:25,747.688,812,1.74219,49.9857,222.703,250,-291,1.72656,49.9869,227.109,285,-262,1.77344,49.9857,225.484,277,-287
2023/11/1 17:30,747.875,602,1.53906,50.0349,224.328,173,-294,1.55469,50.0343,227.328,221,-269,1.57812,50.0378,226.984,208,-289
2023/11/1 17:35,747.438,375,1.35156,49.9949,223.391,88,-285,1.33594,49.9952,226.531,148,-257,1.4375,49.9955,226.219,139,-290
2023/11/1 17:40,748.062,172,1.39062,49.9639,221.656,31,-307,1.27344,49.9638,225.172,63,-277,1.42188,49.9619,225.109,78,-309
2023/11/1 17:45,748.125,25,1.35938,50.0061,223.047,0,-297,1.21875,50.0059,226.359,11,-270,1.35156,50.0085,225.391,14,-302
2023/11/1 17:50,747.562,25,1.35938,49.9893,224,25,-288,1.3125,49.9898,227.312,0,-275,1.40625,49.9913,226.047,0,-306
